G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5265590	1.0237459	0.8923434	1.0307113	0.9294093	0.9358902	0.8025601	0.4557303	0.1716922	0.4451621
0.9665765	0.4592734	0.7091114	1.0793458	0.6592292	0.8916025	0.6345459	0.5466193	0.2793505	0.5851028
1.0110934	0.9760752	0.4360406	1.0128357	0.8063401	1.0884543	0.7458987	0.4610232	0.2063255	0.4720418
0.9802439	1.0899676	0.8009312	0.4994124	0.9242859	0.9436311	0.7990381	0.5658454	0.2380169	0.5512705
1.1204910	1.0665443	0.9121670	1.0065856	0.4901256	0.9893843	0.8583675	0.4653242	0.2483505	0.5330567
1.0086780	1.0562802	0.8396328	0.9854080	0.6436991	0.5422265	0.7178171	0.7083987	0.7269122	0.7391483
1.0252844	1.1004215	0.8065014	1.0367735	0.9232123	0.9917061	0.4442462	0.4559117	0.2352254	0.5139879
0.9678970	0.9870316	0.8882223	1.0697248	0.8854219	0.9060024	0.7945349	0.2184590	0.2089991	0.4755581
1.0549950	0.9696324	0.8853218	1.0412720	0.9402082	1.0476323	0.8872709	0.4278259	0.0862088	0.4737218
0.9405746	1.0525353	0.9576770	1.0421498	0.9354092	0.9214844	0.8717675	0.5123409	0.2361548	0.2716126
