G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.9728345	0.4654360	0.6929572	0.5715117	0.9487628	1.0848898	0.7051313	0.4039655	0.7864774
0.0723766	0.0000000	0.0210112	0.0502123	0.9387776	0.0521822	1.0840457	0.2946829	0.0680710	0.7128402
0.9821599	0.9761520	0.0000000	0.7101286	0.5075344	1.0872597	1.0425282	0.8840113	0.4014851	0.8335768
0.9726473	0.9622647	0.4723981	0.0000000	1.0941482	1.1062138	0.9149492	0.7435413	0.4436539	0.8327530
1.0275114	0.9556205	0.4785896	0.7419031	0.0000000	1.1026096	0.9880818	0.7647347	0.3926814	0.8144663
1.0485550	1.0653300	0.5305936	0.7809591	0.6069049	0.0000000	1.0717964	0.8029364	0.4511189	0.8453601
0.0314345	0.0874071	0.0159518	0.0802656	1.0536633	0.0867703	0.0000000	0.0476962	0.0582284	0.0974124
0.9328189	1.0645411	0.5793997	0.6479157	0.5838483	1.0144701	0.9858238	0.0000000	0.4886976	0.7899292
0.9920932	1.0313093	0.4727850	0.8290078	0.5160072	1.0756040	1.0336749	0.8225751	0.0000000	0.8594150
1.0118912	0.9630297	0.5378355	0.7201156	0.5545080	0.9362397	0.9937194	0.7401038	0.4672918	0.0000000
