G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.3323345	0.5105460	0.0785538	0.5048774	0.4593124	0.0077531	0.0146942	0.0081592	0.0012002
0.7957400	0.0000000	0.5593471	1.0184606	0.8380710	0.2210825	0.9458437	0.2525750	1.0891005	0.9421092
1.0168481	0.7351045	0.0000000	0.0857826	0.5159737	0.0018806	0.0009551	0.0190643	0.0066824	0.0078355
0.8554518	0.8971474	0.5422616	0.0000000	0.7537216	0.2169510	1.0056379	0.1655918	1.0575158	0.8541059
0.8374605	0.8237624	0.6325412	1.1255958	0.0000000	0.2604690	0.9892993	0.2504309	0.9703073	0.8165597
0.8832684	0.9299543	0.6341289	0.9771747	0.9146049	0.0000000	1.0242175	0.3062203	0.9911450	0.9413875
0.9656698	0.5738153	0.1861698	0.9124013	0.5547235	0.0027200	0.0000000	0.0105331	0.0095715	0.6805644
0.8560750	0.9296867	0.6896396	0.9388810	0.8375184	0.2140502	1.0190902	0.0000000	0.9999161	1.0082576
0.8746687	0.8679749	0.6709310	1.0519464	0.8024533	0.2777381	0.9694828	0.1807727	0.0000000	0.8537426
0.8698886	0.9112728	0.6350180	1.0222781	0.9429985	0.3064609	1.0311783	0.2337759	1.0230131	0.0000000
