G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0356423	0.9733668	0.1244334	0.2355260	1.0690589	0.3097114	0.2151556	0.1263297	1.0477638	0.4401068
0.0246576	0.9988220	0.0056429	0.2256399	0.9974907	0.2795681	0.2102657	0.2307967	0.9992392	0.2668786
0.1489397	0.9732610	0.0602989	0.1958610	0.9919129	0.9459329	0.2273900	0.2438017	0.6881994	0.6186103
0.1823415	0.8595160	0.0032188	0.2578183	0.8942787	0.2467552	0.2358283	0.2783943	0.8387890	0.5799696
0.3141978	0.5206656	0.0111395	0.0568529	0.6307043	0.1024526	0.3892644	0.0145211	0.7888143	0.5961822
0.1508156	0.7257097	0.1328479	0.2681320	0.7614408	0.2796028	0.2329777	0.2391973	0.9851935	0.4685033
0.1385663	1.0648326	0.0889616	0.0030519	0.6696265	0.2442066	0.1396095	0.1517933	0.6794988	0.6878825
0.0868430	1.1007901	0.0055256	0.2049451	1.0498462	0.3819886	0.0541669	0.2403369	0.9258677	0.3745822
0.0861646	0.9575051	0.0050494	0.1022241	1.0163802	0.0957279	0.1890445	0.0043199	0.8949543	0.5142432
0.1995892	0.5391269	0.0146347	0.2587771	0.7918201	0.3021221	0.2798851	0.3105812	0.9289728	0.5524747
