G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5000017	0.1375613	0.3472622	1.0000000	0.7971528	0.4206951	0.2539096	0.3734288	0.1263523	1.0000000
1.0000000	0.0625959	0.1354394	1.0000000	0.6166216	0.4094958	0.1088103	0.1188785	0.0230208	1.0000000
1.0000000	0.1251262	0.0677465	1.0000000	0.6166216	0.4094958	0.1088103	0.1188785	0.0230208	1.0000000
1.0000000	0.2002743	0.3337404	0.5000108	0.9680601	0.4272627	0.1109618	0.2826803	0.0244625	1.0000000
1.0000000	0.1251262	0.1354394	1.0000000	0.3084051	0.4094958	0.1088103	0.1188785	0.0230208	1.0000000
1.0000000	0.1251262	0.1354394	1.0000000	0.6166216	0.2048103	0.1088103	0.1188785	0.0230208	1.0000000
1.0000000	0.1251262	0.1354394	1.0000000	0.6166216	0.4094958	0.0544225	0.1188785	0.0230208	1.0000000
1.0000000	0.1251262	0.1354394	1.0000000	0.6166216	0.4094958	0.1088103	0.0594592	0.0230208	1.0000000
1.0000000	0.1251262	0.1354394	1.0000000	0.6166216	0.4094958	0.1088103	0.1188785	0.0115163	1.0000000
1.0000000	0.1251262	0.1354394	1.0000000	0.6166216	0.1869571	0.1116661	0.1188785	0.0823766	0.5000078
