G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000026	1.0000000	0.9927634	0.3822292	0.5899230	0.0241818	0.2131337	0.6123352	1.0000000	0.4423007
0.9999127	0.0000000	0.0159972	0.3025084	0.4060070	0.0241815	0.0483085	0.8004862	1.0000000	0.5376838
0.6460971	1.0000000	0.0000001	0.9228435	0.9959313	0.5034606	0.9081098	0.9515375	1.0000000	0.9179178
0.0640316	1.0000000	0.9927634	0.0000055	0.5899230	0.0241818	0.2131337	0.6123352	1.0000000	0.4423007
0.0640316	1.0000000	0.9927634	0.3822292	0.0000010	0.0241818	0.2131337	0.6123352	1.0000000	0.4423007
0.0640316	1.0000000	0.9927634	0.3822292	0.5899230	0.0000070	0.2131337	0.6123352	1.0000000	0.4423007
0.0640316	1.0000000	0.9927634	0.3822292	0.5899230	0.0241818	0.0000017	0.6123352	1.0000000	0.4423007
0.0640316	1.0000000	0.9927634	0.3822292	0.5899230	0.0241818	0.2131337	0.0000057	1.0000000	0.4423007
0.0640316	1.0000000	0.9927634	0.3822292	0.5899230	0.0241814	0.0483088	0.3204502	0.0000038	0.0840088
0.0640316	1.0000000	0.9927634	0.3822292	0.5899230	0.0241818	0.2131337	0.6123352	1.0000000	0.0000042
