G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4544004	0.9694248	1.0000000	0.8595892	0.9988195	0.9960262	0.9536922	0.9996161	0.9298988	0.5871622
0.7519696	0.4847649	1.0000000	0.8284187	0.9972864	0.9459925	0.9407007	0.9924668	0.8049128	0.5871622
0.8997280	0.9193030	0.5000001	0.6104641	0.9837327	0.9908375	0.7296834	0.9573200	0.8268039	0.2031973
0.9085518	0.9694251	1.0000000	0.4298877	0.9988198	0.9960262	0.9536923	0.9996163	0.9298996	0.5871622
0.9085519	0.9694251	1.0000000	0.8595895	0.4995382	0.9960262	0.9536924	0.9996163	0.9298997	0.5871622
0.9085518	0.9694250	1.0000000	0.8595894	0.9988197	0.4981893	0.9536923	0.9996162	0.9298994	0.5871622
0.9085518	0.9694251	1.0000000	0.8595895	0.9988198	0.9960262	0.4769802	0.9996163	0.9298996	0.5871622
0.9085518	0.9694251	1.0000000	0.8595895	0.9988198	0.9960262	0.9536923	0.5000525	0.9298996	0.5871622
0.9085518	0.9694251	1.0000000	0.8595895	0.9988198	0.9960262	0.9536923	0.9996163	0.4650651	0.5871622
0.9085518	0.9694251	1.0000000	0.8595895	0.9988198	0.9960262	0.9536923	0.9996163	0.9298996	0.2936409
