"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.1231822	1.0000000	0.0168863	0.2082348	1.0000000	0.4762760	0.1645173	0.1746711	1.0000000	0.4479554
50	0.1279048	0.6657790	0.0168838	0.2170284	1.0000000	0.5719810	0.1802050	0.1877014	0.6207212	0.4933124
100	0.1629436	0.4472521	0.0168399	0.2647504	1.0000000	0.6475456	0.2845785	0.3038029	0.3640374	0.6814146
150	0.2279975	0.3812856	0.0166752	0.3585826	1.0000000	0.6635788	0.4430976	0.5436981	0.2795418	0.8447165
200	0.2948448	0.3648826	0.0164401	0.4623798	1.0000000	0.6595022	0.5683152	0.7422509	0.2555346	0.9300602
250	0.3452673	0.3611509	0.0162463	0.5295142	1.0000000	0.6535805	0.6416778	0.8563893	0.2490476	0.9674884
300	0.3771982	0.3603436	0.0161268	0.5609562	1.0000000	0.6497796	0.6790134	0.9126218	0.2473286	0.9827744
350	0.3953871	0.3601744	0.0160642	0.5731990	1.0000000	0.6478409	0.6967207	0.9382064	0.2468768	0.9888137
400	0.4050638	0.3601397	0.0160344	0.5774575	1.0000000	0.6469586	0.7048155	0.9493186	0.2467584	0.9911591
450	0.4099780	0.3601327	0.0160211	0.5788337	1.0000000	0.6465837	0.7084438	0.9540065	0.2467274	0.9920612
500	0.4123923	0.3601313	0.0160154	0.5792565	1.0000000	0.6464315	0.7100528	0.9559469	0.2467193	0.9924061
550	0.3943697	0.6943520	0.0161490	0.4893999	1.0000000	0.5334610	0.6559084	0.8962552	0.6259961	0.9764977
600	0.3232667	0.9128788	0.0164560	0.3340272	1.0000000	0.4509924	0.4753005	0.6419513	0.8826793	0.8460588
650	0.2476219	0.9788453	0.0166743	0.2536274	1.0000000	0.4411872	0.3259948	0.4205451	0.9671747	0.6737045
700	0.1930637	0.9952483	0.0167903	0.2228568	1.0000000	0.4529552	0.2415079	0.2910937	0.9911819	0.5565864
750	0.1599437	0.9989800	0.0168450	0.2126095	1.0000000	0.4640373	0.1997456	0.2265029	0.9976689	0.4956565
800	0.1416737	0.9997873	0.0168691	0.2094756	1.0000000	0.4705885	0.1802985	0.1968708	0.9993878	0.4678034
850	0.1321830	0.9999565	0.0168793	0.2085727	1.0000000	0.4738217	0.1715051	0.1839417	0.9998397	0.4559445
900	0.1274492	0.9999912	0.0168835	0.2083239	1.0000000	0.4752680	0.1675891	0.1784766	0.9999581	0.4511038
950	0.1251554	0.9999983	0.0168852	0.2082577	1.0000000	0.4758762	0.1658592	0.1762138	0.9999890	0.4491788
1000	0.1240677	0.9999997	0.0168859	0.2082406	1.0000000	0.4761215	0.1650983	0.1752895	0.9999971	0.4484260

0	0.1231822	1.0000000	0.0168863	0.2082348	1.0000000	0.4762760	0.1645173	0.1746711	1.0000000	0.4479554
