G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4979714	0.1829004	0.9994211	0.9804525	0.1680760	1.0972165	0.0945593	0.9309519	0.9798545	0.9875523
0.8943306	0.1906696	1.0523071	1.0308340	0.1963927	1.0111841	0.0692807	1.0507512	0.9349669	0.9071142
0.9030096	0.0897798	0.5309551	1.0577841	0.1169031	1.0295615	0.0569515	1.0291331	0.9764023	0.9868313
0.9909276	0.4833644	0.9725009	0.4728856	0.1835008	0.8579815	0.2292160	0.9998917	0.9828254	1.0034296
0.9568020	0.1932667	1.0149411	1.0285826	0.1295083	0.9409911	0.0548414	1.0110642	0.9694182	1.0909520
0.9751231	0.1834059	1.0645892	1.1753432	0.2092351	0.4954073	0.0789075	0.9838149	1.0266434	1.0671051
0.8911272	0.2217832	0.8605593	1.0893341	0.1859345	0.9915582	0.0307222	1.0281718	1.0512709	0.9013678
1.0136259	0.2284048	0.9272660	1.0889643	0.1671158	0.9989888	0.1124249	0.5314105	1.0388263	1.0461396
0.9962781	0.3301236	0.8775137	0.9254517	0.2591769	0.9933146	0.1413638	0.9962254	0.4962809	1.0651727
1.0013378	0.1467202	0.8626613	1.0046964	0.1441533	0.9772570	0.0948576	0.9338872	0.9805368	0.5091048
