G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0007336	0.0026786	0.7133078	0.6948393	0.3401211	0.6757831	0.0161396	0.6987198	0.7631346	0.8269455
0.7372797	0.0000000	0.5724733	0.6974591	0.3816968	0.6054261	0.0226025	0.7336512	0.7061230	0.7364997
0.6942181	0.0032014	0.0005536	0.7823311	0.0344033	0.7187082	0.0146887	0.6836194	0.6985601	0.5979138
0.7072899	0.5261567	0.5448001	0.0000000	0.3781588	0.4810959	0.1981208	0.3662437	0.5765916	0.8192226
0.7135154	0.0025812	0.4619068	0.7396480	0.0000000	0.7228487	0.0112129	0.5663937	0.6991596	0.6511757
0.6939926	0.2362862	0.6869899	0.7889587	0.0560091	0.0000000	0.0108737	0.6034032	0.6591414	0.8676723
0.6932034	0.1715596	0.5572073	0.6823081	0.0580738	0.6050768	0.0000000	0.6839477	0.6240217	0.5669056
0.6036469	0.1337239	0.8449282	0.5805704	0.1085946	0.6149689	0.0922829	0.0000000	0.6720471	0.5957715
0.5966648	0.4630282	0.6849261	0.5265222	0.2547866	0.4167561	0.4218410	0.4416209	0.0000000	0.5522988
0.7599416	0.2016797	0.4695731	0.7655983	0.0528427	0.6123886	0.0910960	0.6840845	0.5722533	0.0000000
