G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9968355	0.2347986	0.9712934	1.0334207	0.0971175	0.8822419	0.1370307	0.9983334	0.9731900	0.6465327
0.9856606	0.6727602	0.9731206	0.8265073	0.4145999	0.7254132	0.4011003	0.6569520	0.5201173	0.9888391
1.0250352	0.8786634	0.9406053	0.6003987	0.6235577	0.7386995	0.6501432	0.3892532	1.0495688	0.9921734
1.0305529	0.1567978	0.9731368	0.9717640	0.3065070	0.8478439	0.1663988	0.9533090	0.7772183	1.0062833
0.9380248	0.2867768	0.5952258	0.9215329	0.0026750	0.6008579	0.4224634	0.9185944	1.0111617	1.0045620
0.9550550	0.1627872	0.9802684	1.0717336	0.0697563	0.9261921	0.1530939	0.6626639	0.9834426	0.7730850
1.0717172	0.7198043	1.1224372	0.8765267	0.5028487	0.6822696	0.4040499	0.5557705	0.8251578	0.9519896
1.0216930	0.1107909	1.0084005	1.0208815	0.0816195	0.7616475	0.3034348	0.7422329	0.9017063	0.9938374
0.9976013	0.5773102	0.9877452	0.7771160	0.3100501	0.5195200	0.5156319	0.6876779	0.9916245	0.9507827
1.0335034	0.1304945	1.0510140	0.9689390	0.3081864	0.8832001	0.0425841	0.9732974	1.0158318	0.5704326
