G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.1104721	0.0000000	0.7327803	1.0432207	0.7366175	0.2196071	0.6986765	1.0842835	0.9592917
0.6057886	0.0000000	0.0000000	0.8739512	0.9552552	0.9197595	0.2388593	0.8794520	1.0313581	0.9958395
1.0649669	0.0000000	0.9314528	0.1701719	0.6097027	0.9320137	0.0000000	0.0437487	0.9860942	0.9221459
0.7713195	0.0000000	0.8437514	0.3159338	0.5650583	0.9608862	0.2578981	0.0000000	0.9473450	1.0221759
1.0290919	0.9582639	0.0000000	0.3831505	0.9254474	0.2224193	0.0000000	0.0689417	0.9989125	1.0275273
0.4226103	0.8244362	0.0000000	0.4353403	1.0539504	0.2528489	0.3657642	0.0000000	0.9664536	0.9091664
0.0901577	0.4066656	0.0173195	1.0003282	0.0000000	0.0000000	1.0790957	0.9803746	0.9696288	1.0303900
0.3489833	0.3751600	0.7144321	0.6399865	0.0000000	0.3068969	0.5146683	1.0193413	0.0000000	0.9473031
0.2135811	0.3805884	0.6971060	0.7904827	0.0010792	0.3318753	0.6300308	0.9111946	0.9859778	0.0000000
0.7448798	1.0304326	0.0279538	0.8086803	1.0232847	0.0000000	0.2423652	0.7813225	0.0000000	0.9403988
