G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3327207	0.6918619	0.2420088	0.2801422	0.0275272	0.0459690	0.0180537	0.9946510	0.9861512	0.6223343
0.1896670	0.8523954	0.7721020	0.0535455	0.0087906	0.0456938	0.0185154	0.9323763	0.9371765	1.0894180
1.0045348	0.9170782	0.6147460	0.2369083	0.0755107	0.1104093	0.0015514	0.6719436	0.1974644	0.9174109
0.2889821	0.5935873	0.0304938	0.7958816	0.4519020	0.8843853	0.1230469	0.2624543	0.9494304	0.3133615
0.7652551	0.5209538	0.6475007	0.2266808	0.0299519	0.0015546	0.0052732	0.9796693	0.6234681	0.8651693
0.3089409	0.4303356	0.6564879	0.1972724	0.0027372	0.0027366	0.0231052	0.9553849	0.9799300	0.9941243
0.4864935	0.6311432	0.7592443	0.0884830	0.1882742	0.5535348	0.1250728	0.2005789	0.7592739	1.0552323
0.6626128	0.9152016	0.6984239	0.2204853	0.0056731	0.0479544	0.0497443	0.7690298	0.7499550	0.9284713
0.2679041	0.6621952	0.5615075	0.2380652	0.1435174	0.6911182	0.3580274	0.1786445	0.9114817	0.8606834
0.7043227	0.8717410	0.4234235	0.3502032	0.2021843	0.4308440	0.0527841	0.3580463	0.6669439	0.7541194
