G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3636178	0.0540445	0.5802138	0.6018920	0.0985156	0.7478120	0.0884150	0.6409700	0.7379098	0.6811889
0.6535871	0.0933845	0.7133555	0.7682474	0.1084254	0.6215443	0.0781890	0.7259959	0.7781809	0.7186017
0.7408701	0.0589860	0.2926859	0.7342420	0.0882705	0.6234372	0.0538932	0.7557871	0.6330778	0.7411448
0.7162229	0.3297918	0.7475533	0.3438358	0.0796097	0.3793162	0.2066580	0.5546500	0.6585833	0.6844343
0.7740672	0.1817301	0.7855955	0.6930017	0.0689252	0.8713393	0.0405173	0.6511264	0.6477427	0.6405775
0.6301014	0.1697784	0.8691527	0.6887132	0.0959751	0.3440537	0.0709099	0.6364872	0.7085661	0.6705194
0.5667995	0.1596493	0.6218329	0.7604732	0.0678490	0.5978112	0.0244307	0.6378253	0.7371150	0.5874022
0.6988472	0.1264245	0.6472667	0.7008680	0.0924863	0.6886203	0.0775662	0.3275095	0.7333607	0.6489272
0.6399439	0.1903530	0.6594549	0.5813883	0.1730804	0.6113207	0.0939148	0.5733192	0.3298373	0.7824950
0.6402843	0.0873904	0.7330388	0.6583947	0.1137567	0.6385436	0.1010050	0.6075122	0.6715316	0.3855494
