G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4825364	0.9392778	0.6608046	0.2061520	0.0687287	0.0758369	0.0290340	0.7797646	0.3017765	1.0000000
0.9431508	0.4798557	0.6608046	0.2061520	0.0687348	0.0758540	0.0290841	0.7795374	0.3005314	1.0000000
0.9415113	0.8734510	0.3306885	0.4715949	0.0687279	0.0758347	0.0290278	0.7797929	0.3019807	1.0000000
0.9429388	0.9712437	0.6608046	0.1050126	0.0687332	0.0758496	0.0290713	0.7795958	0.3008112	1.0000000
0.9086266	0.9437613	0.6608046	0.2061520	0.0350100	0.0698350	0.0286431	0.7942571	0.3742682	1.0000000
0.3079090	0.9397379	0.6608046	0.2061520	0.0687261	0.0379179	0.0260245	0.8867728	0.9530549	1.0000000
0.9429025	0.9537654	0.6608046	0.2061520	0.0687323	0.0758488	0.0150346	0.7796046	0.3008549	1.0000000
0.6207962	0.9051412	0.6608046	0.2061520	0.0687933	0.0758534	0.0730556	0.3899090	0.6348066	1.0000000
0.9865190	0.9440535	0.6608046	0.2061520	0.0687291	0.0758378	0.0290368	0.7797523	0.1567121	1.0000000
0.9405594	0.8612026	0.1814105	0.8351720	0.0687265	0.0758309	0.0290168	0.7798421	0.3024354	0.5005031
