G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000081	0.9999872	0.3311366	0.4558265	1.0000000	0.9999907	0.4793624	1.0000000	0.5997146	1.0000000
0.6545507	0.0000001	0.9905252	0.2594361	1.0000000	0.9999907	0.4793624	1.0000000	0.9801610	1.0000000
0.6554418	0.2964835	0.0000317	0.9994575	1.0000000	0.9999907	0.4793624	1.0000000	0.9578339	1.0000000
0.1578474	0.7624210	0.3455402	0.0000006	1.0000000	0.9999907	0.4793624	1.0000000	0.6985081	1.0000000
0.8844528	0.2499463	0.9755707	0.2601749	0.0000705	0.9999907	0.4793624	1.0000000	0.9674686	1.0000000
0.3307483	0.4864829	0.9900356	0.2595895	1.0000000	0.0000961	0.9102105	1.0000000	0.8842667	1.0000000
0.8704873	0.2518884	0.9751402	0.2601729	1.0000000	0.9999907	0.0000126	1.0000000	0.9672447	1.0000000
0.6711028	0.2860882	0.4577896	0.3491625	1.0000000	0.0962078	0.4708873	0.0000001	0.9636010	1.0000000
0.6545704	0.2967449	0.9476854	0.2612285	1.0000000	0.9999906	0.4793626	1.0000000	0.0000251	1.0000000
0.6545708	0.2967439	0.9477069	0.2612246	1.0000000	0.9999906	0.4793626	1.0000000	0.3725082	0.0000700
