G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2785705	0.7343739	0.2495478	0.3001388	0.0192272	0.0279331	0.0279048	0.9268458	0.9076326	0.5734249
0.1508858	0.9040595	0.7719590	0.0226796	0.0010554	0.0296650	0.0178419	0.8537072	0.9448160	1.1337332
0.9956373	0.8899495	0.5779344	0.2723656	0.1039842	0.1248408	0.0170766	0.7223552	0.1915233	0.9390092
0.2885048	0.6285519	0.0415966	0.7197932	0.4908511	0.9092196	0.1087942	0.1831323	0.9657525	0.3690494
0.6327863	0.5198752	0.5126973	0.2025497	0.0319685	0.0002776	0.0063135	1.0105952	0.5762621	0.8275717
0.2893032	0.4322811	0.6147759	0.2196579	0.0004820	0.0005004	0.0237745	0.9588590	0.9024658	1.0339259
0.4984501	0.5869251	0.6953480	0.0898397	0.2228651	0.5404116	0.1319944	0.1965442	0.8173295	1.0243570
0.5933101	0.8243343	0.6791477	0.1845700	0.0009849	0.0425918	0.0465879	0.8429234	0.8360081	0.9862845
0.2885042	0.6695886	0.5794954	0.2230811	0.1530285	0.7354687	0.3094017	0.1474784	0.9583410	0.9566106
0.6516718	0.8460326	0.4136379	0.2856147	0.1975158	0.4028873	0.0676698	0.3944276	0.6431949	0.7881509
