"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.3865146	0.2414574	0.4861352	0.5004920	0.5609747	0.2488560	0.1561033	0.6057140	0.7204213	0.8198827
2	0.3837129	0.2905998	0.5722024	0.3691014	0.6430002	0.2902536	0.1630350	0.5933250	0.7707373	0.6554316
4	0.3403559	0.2940223	0.5837645	0.4099944	0.4580606	0.2225187	0.1391815	0.6118865	0.7923442	0.6492238
6	0.3513273	0.2820464	0.4101007	0.3951694	0.5417501	0.2227793	0.1671535	0.5915718	0.7727144	0.5644853
8	0.3641851	0.2500372	0.5353091	0.3754368	0.5439417	0.2545091	0.1335763	0.5771769	0.7485207	0.7417431
10	0.3703976	0.2459395	0.4325806	0.3864667	0.5630416	0.3214295	0.1210716	0.6302818	0.7045197	0.5711677
12	0.3305747	0.2494989	0.5678960	0.4486811	0.7255822	0.2458400	0.1790911	0.6231943	0.8612086	0.7273214
14	0.3412003	0.2882400	0.4128495	0.4554345	0.4585345	0.2334180	0.1641059	0.5634869	0.7849766	0.6015565
16	0.2839292	0.2489706	0.5120970	0.4476938	0.5214831	0.2245553	0.2484095	0.5993156	0.7077921	0.7469223
18	0.3635842	0.2921188	0.5365996	0.4765712	0.5460549	0.2532039	0.2062283	0.5341411	0.5869292	0.6768281
20	0.4423334	0.2989704	0.5844174	0.3990323	0.5180102	0.2311646	0.1978654	0.5061458	0.7756103	0.5694695
22	0.3477481	0.2863130	0.5964951	0.4028049	0.6110138	0.2281491	0.1377775	0.6031963	0.6288642	0.6187926
24	0.3080891	0.2648380	0.6380840	0.4200982	0.5064969	0.1645773	0.1191138	0.6035501	0.7052413	0.6653336
26	0.3419922	0.2650194	0.4620549	0.5031781	0.5746379	0.2597040	0.1265315	0.7146487	0.7194186	0.5816450
28	0.4012171	0.2148852	0.5926327	0.3664979	0.5646065	0.2321494	0.1476968	0.5877181	0.7473769	0.7046061
30	0.2808439	0.2464049	0.6531737	0.4239603	0.5469088	0.1664206	0.2001282	0.6427516	0.7286515	0.6756642
32	0.3231979	0.3505571	0.5424257	0.3602537	0.5292314	0.2546162	0.1832908	0.4941911	0.6503747	0.7481529
34	0.3007845	0.2947254	0.5231569	0.4226649	0.6097128	0.2562172	0.1380101	0.5521792	0.6559347	0.6542922
36	0.3020899	0.2819246	0.6254844	0.4103290	0.4906622	0.2415658	0.1023355	0.4922677	0.6719717	0.6679411
38	0.3064482	0.3228338	0.5985515	0.3695685	0.6282884	0.2542565	0.1477520	0.5592968	0.6823636	0.5758612
40	0.4126173	0.2897068	0.6326889	0.4017505	0.5288595	0.1796998	0.1099132	0.6501618	0.7269660	0.6941073
42	0.2424769	0.4006685	0.5108313	0.5179908	0.6394487	0.2222648	0.1537601	0.6278692	0.8052944	0.7235805
44	0.3417131	0.3383806	0.4179655	0.3688914	0.5628386	0.2587314	0.1390592	0.6257408	0.6887944	0.7104138
46	0.3127573	0.2410236	0.5333872	0.4634196	0.5618495	0.2263396	0.1304316	0.5753575	0.5981502	0.7224875
48	0.3574427	0.2480648	0.4688239	0.4014544	0.5619609	0.2891159	0.1948913	0.4784020	0.8654584	0.5984069
50	0.3347549	0.2355047	0.6267243	0.4569861	0.6341804	0.2430725	0.1326505	0.5399670	0.7330737	0.5577343
52	0.3244699	0.2662290	0.4720827	0.3454923	0.4780702	0.2927079	0.1516791	0.5258751	0.7622091	0.5865814
54	0.2963587	0.2547504	0.5633616	0.3472623	0.5157753	0.2607555	0.1472078	0.5816757	0.8079833	0.7497292
56	0.3399161	0.3007247	0.5206313	0.4711524	0.4982640	0.2176740	0.1319238	0.6280068	0.6721753	0.5642294
58	0.3678956	0.3822924	0.5170474	0.4803795	0.4806555	0.2024202	0.1496869	0.5976527	0.7513701	0.6186860
60	0.3628586	0.2130598	0.4922573	0.5046043	0.4825781	0.2306369	0.1591355	0.5776226	0.7231351	0.6789378
62	0.3053584	0.2656400	0.5165252	0.4149591	0.5237147	0.2335935	0.1832443	0.5802095	0.6449074	0.5449111
64	0.3603477	0.3062076	0.6411184	0.4985432	0.5810277	0.2372085	0.1970668	0.5788933	0.7535181	0.7336418
66	0.3398731	0.2627921	0.5321408	0.3559241	0.4738542	0.2575185	0.1276199	0.7201465	0.6989315	0.7078833
68	0.2750787	0.2651452	0.5759113	0.4296982	0.5120501	0.2897635	0.1934537	0.5929356	0.6309654	0.7021990
70	0.3060104	0.2978510	0.5282503	0.3747120	0.5610588	0.2185469	0.2841089	0.5925740	0.7656149	0.6250998
72	0.2991490	0.2445815	0.4983587	0.4454700	0.6072182	0.2284363	0.1629400	0.6450367	0.6621546	0.7966168
74	0.2722216	0.3163033	0.5445808	0.4679370	0.5247309	0.2091380	0.2172903	0.5845186	0.7516104	0.6801537
76	0.2693295	0.2490311	0.4705123	0.4026878	0.5442887	0.2013939	0.1860546	0.5861500	0.6875135	0.6950739
78	0.3059354	0.2467529	0.5498414	0.4602179	0.6666560	0.2390372	0.1571789	0.5751172	0.6674943	0.6188621
80	0.2802676	0.3450036	0.5570306	0.4273635	0.4865929	0.2829298	0.1241815	0.5697637	0.7910649	0.6048405
82	0.2851070	0.2827367	0.5213523	0.4983805	0.4108336	0.2218468	0.2076962	0.6470264	0.7532530	0.6330548
84	0.2319574	0.2499737	0.4969163	0.3811244	0.5857656	0.2141698	0.2295955	0.5735456	0.7547679	0.6450778
86	0.2641125	0.2375897	0.4183259	0.4352031	0.4966046	0.2252161	0.1652124	0.5659646	0.6424357	0.6157763
88	0.2266899	0.1866544	0.5447331	0.5401575	0.5613952	0.2163202	0.2005869	0.5829038	0.7157911	0.6711774
90	0.3458968	0.2409881	0.6118975	0.4903020	0.5891521	0.2910053	0.1653622	0.6221522	0.7045271	0.7825913
92	0.2395681	0.2568797	0.6161144	0.5167352	0.5369553	0.2544198	0.1602195	0.5776194	0.7365077	0.6417744
94	0.2720335	0.2862312	0.5675432	0.4780713	0.5754053	0.2600540	0.2132371	0.6465121	0.6763354	0.5783864
96	0.2557200	0.2887168	0.5528304	0.5396213	0.5041765	0.2626037	0.1883135	0.6183554	0.7647659	0.5894816
98	0.2333900	0.2184490	0.4847454	0.5482685	0.5198249	0.2507729	0.1800584	0.6068507	0.7100721	0.6862997
100	0.2475590	0.2352691	0.6061024	0.4289471	0.5746732	0.2311843	0.1719685	0.6104481	0.7579856	0.6819130
102	0.2477784	0.2332488	0.4897240	0.4126840	0.5859527	0.2735450	0.2090211	0.6051810	0.6599853	0.6103261
104	0.2708970	0.2840986	0.5441196	0.6201066	0.5678523	0.2799851	0.1872293	0.6029688	0.6608985	0.7104097
106	0.2603078	0.2860329	0.4832255	0.4039310	0.6166815	0.2010510	0.1962147	0.6844705	0.6751981	0.5961103
108	0.3017255	0.4275866	0.6446214	0.4223604	0.5519983	0.1897581	0.2058212	0.6632594	0.6765016	0.5925156
110	0.2079069	0.2865843	0.5501018	0.4864304	0.5776322	0.2468521	0.2715292	0.5222441	0.6949918	0.6745080
112	0.2654391	0.2820105	0.5278288	0.4348908	0.5658619	0.1752653	0.2024840	0.5326848	0.7696478	0.5273965
114	0.2338840	0.2773291	0.5865174	0.4186197	0.5766087	0.2096881	0.2267610	0.6580036	0.7697592	0.6902013
116	0.2168914	0.2900971	0.6045544	0.4639030	0.5052282	0.2582511	0.1783410	0.6632463	0.6543004	0.7258840
118	0.1990062	0.2163524	0.6048341	0.5321242	0.6409444	0.2415098	0.1938451	0.7063035	0.7377223	0.6735638
120	0.2152608	0.2718306	0.5529659	0.4974208	0.5016894	0.3119312	0.2108355	0.6084643	0.7988864	0.6381512
122	0.2009461	0.2336034	0.4652114	0.4651259	0.5438151	0.3019958	0.2125693	0.5596301	0.6658624	0.6171298
124	0.1657993	0.2978811	0.4570596	0.5137326	0.5075867	0.2781878	0.2511962	0.6315400	0.6040920	0.7110277
126	0.2364381	0.2548452	0.5936269	0.4434273	0.4450173	0.2459825	0.2004723	0.6466827	0.6877774	0.6254478
128	0.1559526	0.3390753	0.4958837	0.4407940	0.4383054	0.2421382	0.2082408	0.6117250	0.7693879	0.7286246
130	0.2048486	0.2306910	0.5536137	0.4938674	0.5478368	0.2665380	0.2425446	0.7028403	0.7856702	0.6300890
132	0.2036107	0.2844789	0.6077499	0.4735962	0.5535657	0.2571798	0.2137136	0.6540489	0.7362263	0.6379261
134	0.1605245	0.3065826	0.5345625	0.4687329	0.4895881	0.2560563	0.1883748	0.5385111	0.7400747	0.6824100
