G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000076	0.6060015	0.7412092	0.0529006	0.9999954	0.4685919	0.0000007	1.0000000	1.0000000	0.9976493
0.0000076	0.6060015	0.4734512	0.0529003	0.9999954	0.4685919	0.8399233	1.0000000	1.0000000	0.0000027
1.0000000	0.1393422	0.1294604	0.5532039	0.1737380	0.4685919	0.0000053	1.0000000	1.0000000	0.0000165
0.0000076	0.6060015	0.0000000	0.0528999	0.9999954	0.4685919	0.9999995	1.0000000	1.0000000	0.9976493
0.0000076	0.6060015	0.7917822	0.0000000	0.9999954	0.4685919	0.2640293	1.0000000	1.0000000	0.9976493
0.0000054	0.6061951	0.3628266	0.5448191	0.9999970	0.0000446	0.9469257	1.0000000	1.0000000	0.9976493
0.0000032	0.9996271	0.3627112	0.5453118	0.9999985	0.9997168	0.9471519	0.0000031	1.0000000	0.9976493
1.0000000	0.1393422	0.0000001	0.5532043	0.1737380	0.4685919	0.0000068	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.0000000	0.5532038	0.1737380	0.4685919	0.9999962	1.0000000	1.0000000	0.0000165
1.0000000	0.1393422	0.7917666	0.0000001	0.1737380	0.4685919	0.0000009	1.0000000	1.0000000	0.9976493
