"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.5262159	0.2115150	0.6323109	0.1733893	0.6893807	0.6043508	0.4396947	0.7719299	0.6189954	0.7502670
2	0.4060461	0.1629269	0.5964413	0.1633321	0.6972797	0.6488119	0.3855367	0.6104403	0.7123860	0.5689231
4	0.4952848	0.1999327	0.6758085	0.1492150	0.7967199	0.7146100	0.3344863	0.5927401	0.7495822	0.5974337
6	0.4562988	0.2412468	0.6594017	0.1882224	0.7429407	0.7169377	0.3041675	0.5139883	0.5720715	0.5216316
8	0.3964217	0.1712381	0.7068635	0.2025464	0.6251480	0.7165072	0.3258144	0.5780450	0.6494463	0.5424243
10	0.4694185	0.1525072	0.5387228	0.1778575	0.6303330	0.6823834	0.3672121	0.5695870	0.6887241	0.5546460
12	0.3985104	0.1756518	0.5795280	0.1595550	0.7132911	0.7712487	0.3473858	0.4813603	0.6708861	0.5227995
14	0.3616942	0.1577403	0.7184193	0.1884052	0.6318529	0.6892048	0.2968599	0.5622172	0.6109149	0.5673373
16	0.4366694	0.1462656	0.5907553	0.2194947	0.6730656	0.7607024	0.4102457	0.4962490	0.6926001	0.6231055
18	0.4471524	0.1196238	0.6599848	0.1976110	0.6299541	0.8776808	0.3284877	0.5549628	0.6050487	0.6417205
20	0.4241977	0.0671982	0.6358196	0.2209919	0.8608777	0.7034917	0.3042541	0.4953161	0.7120194	0.6932845
22	0.4460629	0.1009813	0.5743635	0.1697822	0.6511031	0.7260873	0.2922430	0.5543587	0.6467904	0.5546569
24	0.4785055	0.1237351	0.5577739	0.1614466	0.7018508	0.7126768	0.4021174	0.4801071	0.7529446	0.5311921
26	0.4932831	0.0929282	0.4839701	0.2148380	0.5992062	0.7718896	0.3283125	0.4370045	0.6962568	0.5307804
28	0.3854290	0.1086126	0.5323059	0.1876640	0.7558210	0.7187830	0.3037388	0.4945876	0.5709654	0.4910482
30	0.3823137	0.0932356	0.6446121	0.1849005	0.6612633	0.7352763	0.2997887	0.3939638	0.5972267	0.6345306
32	0.3636873	0.0756962	0.6335659	0.2151453	0.8113170	0.6650738	0.2479972	0.3780587	0.5375966	0.5220907
34	0.3908609	0.1108342	0.5640720	0.2190518	0.7009570	0.7140969	0.3276420	0.3815218	0.6425363	0.5292807
36	0.3538066	0.1019212	0.6354759	0.2203064	0.7089137	0.6129782	0.2713727	0.3840632	0.6752496	0.5823873
38	0.3774287	0.0717245	0.5187940	0.1951909	0.7855898	0.6683208	0.2618632	0.4344961	0.6118526	0.5767154
40	0.4234069	0.0838545	0.6424447	0.1953880	0.5956865	0.7133843	0.3371811	0.3510007	0.6202669	0.5931702
42	0.3817801	0.0574135	0.5982733	0.2124493	0.6512180	0.5752399	0.2578744	0.3582506	0.5989597	0.5274502
44	0.3409520	0.0792178	0.5628655	0.2400254	0.7066925	0.7614552	0.2689531	0.3624404	0.6942545	0.5011060
46	0.4377197	0.1240532	0.5785512	0.1810146	0.7925518	0.7293738	0.3130773	0.3149546	0.6167103	0.5247466
48	0.4732689	0.1124596	0.4568626	0.1886714	0.7092762	0.7019837	0.2176160	0.2831463	0.5758233	0.5008016
50	0.3955830	0.0824815	0.6228762	0.2007510	0.8430890	0.7207009	0.2824533	0.2499464	0.7251240	0.5622511
52	0.4276052	0.0740839	0.5661698	0.2267037	0.5857231	0.7200095	0.2569257	0.3025515	0.5992876	0.5606513
54	0.4438582	0.0681004	0.4758457	0.1869249	0.8146398	0.7428540	0.2569897	0.2427489	0.6170259	0.4957694
56	0.4391390	0.0807654	0.5926904	0.2014322	0.7482737	0.7491187	0.2520139	0.2325941	0.6064241	0.4961945
58	0.3652159	0.0535768	0.4950756	0.2256338	0.6779712	0.7216723	0.2110166	0.2976448	0.6101700	0.4868068
60	0.4103048	0.1073868	0.4705011	0.1183676	0.6245231	0.8385788	0.2371756	0.3141280	0.6346520	0.5710843
62	0.4050643	0.0847571	0.5478281	0.2049385	0.6655229	0.6523473	0.2296376	0.3052798	0.5064141	0.5591502
64	0.5284293	0.0557067	0.5872108	0.2068356	0.7166275	0.7818546	0.3095458	0.2302596	0.6084742	0.6436766
66	0.5318097	0.0422979	0.5008400	0.2090194	0.7175881	0.7126952	0.2597039	0.3029912	0.6458264	0.6094029
68	0.4771297	0.0379019	0.5615746	0.1715680	0.6636597	0.6953704	0.2292779	0.2796993	0.6368820	0.4435338
70	0.4608941	0.0167501	0.5237762	0.1554617	0.6203077	0.6771554	0.2655353	0.2107427	0.6374799	0.5761185
