G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2101288052099143	0.18839149502065825	0.16805395429424053	0.3688307546968336	-0.028238842757424967	-0.09066729507179701	-0.032241011540271536	0.31118535126821467	0.3658741530511224	-0.3098554105666214
0.19652191064139737	-0.13109429987882318	-0.03730874159444966	-0.17134296725818382	0.2162434842139886	0.30778960594972243	-0.06027111169750944	0.19334096708882864	-0.4912219936253246	-0.051525765698966636
0.20018332775353878	0.31145516643487065	-0.1320796983443872	-0.4407282333753059	0.6012033436487043	0.05434758060697927	0.07109248274658142	0.28849131853024856	-0.006398310291662228	0.08985940636185964
0.037205821973061375	-0.13321157068878361	-0.15757268291563606	-0.02936197898898811	0.04497452367180594	0.32466841302322325	0.07528784338193649	-0.037698208842163725	-0.2810531442280758	0.1024764105774562
0.1423255717746305	0.3040268997901592	-0.004548948609592476	0.1768743466871071	-0.46646108878418374	0.31721273848572373	0.2991461498140435	0.14763387727897745	0.08763845121469303	0.34880140696256084
0.11504347517360282	0.13880473005050806	0.49058348803702184	0.41294196226802304	-0.0384095974327911	0.1400973753032185	-0.06310610909662535	-0.31601666662458916	0.24971804260405772	-0.10297372422612863
0.11771722024513827	-0.16921790179755553	0.21909267718600045	0.09554322528008485	0.34529896052334286	-0.043987177347755875	-0.11780055770004091	0.1652204668799675	-0.19268164062606755	0.3386136585765677
-0.014680222858499101	-0.31241369431333793	0.505992616001299	0.09356155968455716	-0.1656144296980466	-0.12022030597191512	0.12651954801515622	-0.2426004819514929	-0.14312203147219857	0.2161398620050401
0.22608914553480505	0.05715380854175772	0.11114556617939823	-0.22098659691122308	0.2428035747239624	-0.1423721310126294	0.2558366347596634	-0.04216546844772975	0.2009672924085674	-0.017466950934995534
0.10019594766388439	-0.24013606701075832	0.13689133391325287	0.1864304823580295	-0.13652183493069897	0.2944995798061733	-0.44137080237524207	0.1759752972795045	-0.006825486572997155	-0.4447652505589123
