G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.5967419	0.2003654	0.2987748	0.7020093	0.6758861	0.2376756	0.8148002	0.3577284	0.7241047
0.5079379	0.0000000	0.5739752	0.1998846	0.6752461	0.6851703	0.4083987	0.5939363	0.6068268	0.7367943
0.5406915	0.2006172	0.0000000	0.7005783	0.6949516	0.7773780	0.3059179	0.6360304	0.6866759	0.5985671
0.1288250	0.5999558	0.2392002	0.0000000	0.6007302	0.6287806	0.3554942	0.8490348	0.5250861	0.5583962
0.6854788	0.2185667	0.6866174	0.1729240	0.0008253	0.6569064	0.3461266	0.7877108	0.6487046	0.6315525
0.2757551	0.2974326	0.6798269	0.1855915	0.6311017	0.0000000	0.5549123	0.6080948	0.7499319	0.6773684
0.6120724	0.2226710	0.7480635	0.1893769	0.7928808	0.6263461	0.0000000	0.6438073	0.5227793	0.7134041
0.5001486	0.2798038	0.3413507	0.2612553	0.5713783	0.0416985	0.2729118	0.0000000	0.6233978	0.6404633
0.3634932	0.2028353	0.6498753	0.1538550	0.6672141	0.6908095	0.3154869	0.6915657	0.0000000	0.6384479
0.4281951	0.2319463	0.7473003	0.2088245	0.7312201	0.6290806	0.3080285	0.6996307	0.1836650	0.0000000
