G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.9340926	0.6007615	0.2485638	0.0663830	0.0767393	0.0350561	0.7754537	0.5273213	1.0493167
0.7402948	0.0000000	0.5725788	0.2352396	0.0714078	0.0807520	0.0250388	0.7759517	0.5595517	1.0090226
1.0156554	0.9281394	0.0000000	1.0473392	0.0757222	0.1131938	0.0308094	0.7495927	0.1891699	1.0003871
0.9134698	0.9229800	0.7857555	0.0006158	0.0913726	0.0991823	0.0235216	0.7814977	0.2103802	1.0502267
0.8626174	0.9500031	0.6624098	0.2521133	0.0017174	0.0813752	0.0390196	0.7961998	0.4992884	1.0301350
0.2564265	0.9648893	0.6471011	0.2077598	0.0717850	0.0000000	0.0112019	1.0837667	1.0204788	0.9855903
1.0226616	1.0504481	0.6517738	0.2149867	0.0535996	0.0706582	0.0000000	0.9031421	0.3625069	0.9267289
0.3076765	0.5913224	0.6423324	0.2067897	0.9775738	1.0223763	1.0267214	0.0000000	0.9139755	0.9917557
0.9923562	1.0087568	0.6594301	0.1927023	0.0577897	0.0912121	0.0282134	0.7248089	0.0000000	1.0896206
1.0639695	0.8809754	0.0518561	0.9710440	0.0995537	0.1216483	0.0342563	0.6442140	0.1935820	0.0000000
