G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0634202	0.0000000	0.4843321	0.7039026	0.5567755	0.1675989	0.4291959	0.6467847	0.5815016
0.3739703	0.0000000	0.0000000	0.5449014	0.6814396	0.5666702	0.1939298	0.5907595	0.7216847	0.6453260
0.8717000	0.0000000	0.5828832	0.0761327	0.4410723	0.6522481	0.0000000	0.0351130	0.5863648	0.6162380
0.5412424	0.0000000	0.6250262	0.2097427	0.4646381	0.5628151	0.1816221	0.0000000	0.6153641	0.6881142
0.7053273	0.6788203	0.0000000	0.2331038	0.6348362	0.1684501	0.0000000	0.0551561	0.6906138	0.7761324
0.2716755	0.6426220	0.0000000	0.3348029	0.7961730	0.1506726	0.2487831	0.0000000	0.6829598	0.5610335
0.1054141	0.2360040	0.0318086	0.7670384	0.0000000	0.0000000	0.7392265	0.6003434	0.6081143	0.8414742
0.2453789	0.2214204	0.4561584	0.4208499	0.0000000	0.2386577	0.3486859	0.7474287	0.0000000	0.7510798
0.1547122	0.3053431	0.3712449	0.4463783	0.0007237	0.2189961	0.4857756	0.5887978	0.8338813	0.0000000
0.6128658	0.7209064	0.0121810	0.6368915	0.6049665	0.0000000	0.1652251	0.5679500	0.0000000	0.6321796
