"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	1.0000000	0.1394749	0.5180169	0.9487140	0.1737511	0.4694516	0.7202792	1.0000000	1.0000000	0.9975527
2	1.0000000	0.1394700	0.5178901	0.9487269	0.1737505	0.4694250	0.7208690	1.0000000	1.0000000	0.9975584
4	1.0000000	0.1394652	0.5177843	0.9487956	0.1737499	0.4693993	0.7214628	1.0000000	1.0000000	0.9975670
6	1.0000000	0.1394605	0.5176991	0.9489150	0.1737493	0.4693743	0.7220596	1.0000000	1.0000000	0.9975782
8	1.0000000	0.1394561	0.5176342	0.9490801	0.1737487	0.4693502	0.7226582	1.0000000	1.0000000	0.9975918
10	1.0000000	0.1394518	0.5175892	0.9492866	0.1737481	0.4693267	0.7232573	1.0000000	1.0000000	0.9976074
12	1.0000000	0.1394477	0.5175636	0.9495303	0.1737476	0.4693040	0.7238558	1.0000000	1.0000000	0.9976250
14	1.0000000	0.1394437	0.5175571	0.9498073	0.1737471	0.4692819	0.7244526	1.0000000	1.0000000	0.9976442
16	1.0000000	0.1394399	0.5175692	0.9501140	0.1737467	0.4692606	0.7250466	1.0000000	1.0000000	0.9976648
18	1.0000000	0.1394362	0.5175992	0.9504473	0.1737462	0.4692399	0.7256367	1.0000000	1.0000000	0.9976868
20	1.0000000	0.1394327	0.5176469	0.9508040	0.1737458	0.4692198	0.7262220	1.0000000	1.0000000	0.9977099
22	1.0000000	0.1394293	0.5177115	0.9511814	0.1737454	0.4692003	0.7268015	1.0000000	1.0000000	0.9977340
24	1.0000000	0.1394260	0.5177925	0.9515768	0.1737451	0.4691815	0.7273741	1.0000000	1.0000000	0.9977590
26	1.0000000	0.1394229	0.5178893	0.9519879	0.1737447	0.4691632	0.7279390	1.0000000	1.0000000	0.9977846
28	1.0000000	0.1394199	0.5180013	0.9524125	0.1737444	0.4691455	0.7284953	1.0000000	1.0000000	0.9978109
30	1.0000000	0.1394169	0.5181280	0.9528486	0.1737440	0.4691283	0.7290422	1.0000000	1.0000000	0.9978376
32	1.0000000	0.1394141	0.5182686	0.9532943	0.1737437	0.4691116	0.7295788	1.0000000	1.0000000	0.9978648
34	1.0000000	0.1394114	0.5184225	0.9537478	0.1737434	0.4690955	0.7301045	1.0000000	1.0000000	0.9978922
36	1.0000000	0.1394088	0.5185892	0.9542077	0.1737432	0.4690799	0.7306184	1.0000000	1.0000000	0.9979198
38	1.0000000	0.1394063	0.5187679	0.9546725	0.1737429	0.4690647	0.7311199	1.0000000	1.0000000	0.9979476
40	1.0000000	0.1394039	0.5189579	0.9551408	0.1737426	0.4690500	0.7316084	1.0000000	1.0000000	0.9979754
42	1.0000000	0.1394016	0.5191587	0.9556115	0.1737424	0.4690357	0.7320832	1.0000000	1.0000000	0.9980033
44	1.0000000	0.1393994	0.5193696	0.9560835	0.1737422	0.4690219	0.7325438	1.0000000	1.0000000	0.9980310
46	1.0000000	0.1393972	0.5195898	0.9565558	0.1737420	0.4690086	0.7329897	1.0000000	1.0000000	0.9980587
48	1.0000000	0.1393951	0.5198187	0.9570274	0.1737418	0.4689956	0.7334204	1.0000000	1.0000000	0.9980861
50	1.0000000	0.1393932	0.5200557	0.9574977	0.1737416	0.4689830	0.7338354	1.0000000	1.0000000	0.9981134
52	1.0000000	0.1393912	0.5203001	0.9579657	0.1737414	0.4689708	0.7342344	1.0000000	1.0000000	0.9981404
54	1.0000000	0.1393894	0.5205513	0.9584308	0.1737412	0.4689590	0.7346170	1.0000000	1.0000000	0.9981672
56	1.0000000	0.1393876	0.5208085	0.9588925	0.1737411	0.4689476	0.7349829	1.0000000	1.0000000	0.9981936
58	1.0000000	0.1393859	0.5210711	0.9593501	0.1737409	0.4689365	0.7353318	1.0000000	1.0000000	0.9982197
60	1.0000000	0.1393843	0.5213385	0.9598033	0.1737407	0.4689258	0.7356635	1.0000000	1.0000000	0.9982454
62	1.0000000	0.1393827	0.5216101	0.9602515	0.1737406	0.4689153	0.7359778	1.0000000	1.0000000	0.9982707
64	1.0000000	0.1393812	0.5218852	0.9606943	0.1737405	0.4689052	0.7362745	1.0000000	1.0000000	0.9982957
66	1.0000000	0.1393797	0.5221632	0.9611315	0.1737403	0.4688955	0.7365534	1.0000000	1.0000000	0.9983202
68	1.0000000	0.1393783	0.5224436	0.9615628	0.1737402	0.4688860	0.7368146	1.0000000	1.0000000	0.9983442
70	1.0000000	0.1393769	0.5227256	0.9619878	0.1737401	0.4688768	0.7370579	1.0000000	1.0000000	0.9983678
72	1.0000000	0.1393756	0.5230088	0.9624063	0.1737400	0.4688679	0.7372834	1.0000000	1.0000000	0.9983910
74	1.0000000	0.1393744	0.5232925	0.9628182	0.1737399	0.4688593	0.7374909	1.0000000	1.0000000	0.9984137
76	1.0000000	0.1393732	0.5235762	0.9632232	0.1737398	0.4688509	0.7376807	1.0000000	1.0000000	0.9984359
78	1.0000000	0.1393720	0.5238594	0.9636213	0.1737397	0.4688428	0.7378528	1.0000000	1.0000000	0.9984576
80	1.0000000	0.1393709	0.5241415	0.9640124	0.1737396	0.4688350	0.7380073	1.0000000	1.0000000	0.9984789
82	1.0000000	0.1393698	0.5244220	0.9643962	0.1737395	0.4688274	0.7381442	1.0000000	1.0000000	0.9984996
84	1.0000000	0.1393688	0.5247005	0.9647729	0.1737395	0.4688200	0.7382640	1.0000000	1.0000000	0.9985199
86	1.0000000	0.1393678	0.5249763	0.9651423	0.1737394	0.4688129	0.7383666	1.0000000	1.0000000	0.9985397
88	1.0000000	0.1393668	0.5252492	0.9655043	0.1737393	0.4688059	0.7384523	1.0000000	1.0000000	0.9985590
90	1.0000000	0.1393659	0.5255186	0.9658590	0.1737392	0.4687992	0.7385215	1.0000000	1.0000000	0.9985779
92	1.0000000	0.1393650	0.5257840	0.9662065	0.1737392	0.4687927	0.7385744	1.0000000	1.0000000	0.9985962
94	1.0000000	0.1393641	0.5260452	0.9665465	0.1737391	0.4687864	0.7386112	1.0000000	1.0000000	0.9986141
96	1.0000000	0.1393633	0.5263016	0.9668793	0.1737391	0.4687803	0.7386323	1.0000000	1.0000000	0.9986315
98	1.0000000	0.1393625	0.5265529	0.9672049	0.1737390	0.4687744	0.7386381	1.0000000	1.0000000	0.9986485
100	1.0000000	0.1393617	0.5267988	0.9675232	0.1737389	0.4687687	0.7386290	1.0000000	1.0000000	0.9986650
