G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4872211	0.2255671	0.5732922	0.1045863	0.7372192	0.6376226	0.3891113	0.7251795	0.4018327	0.7092098
0.2752007	0.1667813	0.3781498	0.1083961	0.6428311	0.6639726	0.3881537	0.6735878	0.4638970	0.3670246
0.2636806	0.1750644	0.6133218	0.1771513	0.4987079	0.5887354	0.6098573	0.5228875	0.7668507	0.6163005
0.4668707	0.1147440	0.5581918	0.1814565	0.7131357	0.7208102	0.2405891	0.2894401	0.5404750	0.7570163
0.5820897	0.1564273	0.4951772	0.1264562	0.4084512	0.6315652	0.1935701	0.3815491	0.6331856	0.5713870
0.4557633	0.1856555	0.6959105	0.1550276	0.7816483	0.6325767	0.1253631	0.4157329	0.3607136	0.4813733
0.7062802	0.1104233	0.3517338	0.1873698	0.6817877	0.7610781	0.1510956	0.5652745	0.3543014	0.5827012
0.6108513	0.1632069	0.5740516	0.1707025	0.5126535	0.6303966	0.2796163	0.6045402	0.6122603	0.7695187
0.5055264	0.1745525	0.6577998	0.2156024	0.7928909	0.6109128	0.2962261	0.7324156	0.5108242	0.7094410
0.5610888	0.1867845	0.8142989	0.1894674	0.7227291	0.6402931	0.5424387	0.6056339	0.6128463	0.6359190
