G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2666681	0.4165291	0.6587158	0.6671268	0.8158204	0.3612015	0.2652179	0.8699281	0.9093864	0.9461419
0.6669182	0.1792710	0.8416813	0.5631605	0.7247688	0.7681992	0.2486614	0.7321050	1.0202927	1.0244350
0.4302370	0.7379178	0.3329973	0.9949320	1.0037905	0.2481237	0.3355897	0.9988286	0.9613642	1.0693443
0.5514018	0.4793629	0.5966426	0.3923525	0.8077485	0.3238923	0.2753994	1.0108153	0.9765127	0.9715944
0.4308287	0.4492188	0.6015292	0.7582763	0.4708794	0.2688863	0.3059384	0.9885962	1.0863828	0.9876645
0.3364438	0.6731445	0.4403328	0.8277507	0.9528644	0.1605237	0.4553339	0.9789824	0.9691869	1.0091325
0.7747265	0.3802879	0.7482517	0.4679561	0.8589703	0.4454205	0.1471272	0.5870648	1.0156536	0.9479268
0.5766919	0.3598891	0.7161570	0.6660284	0.9070162	0.3700869	0.3172821	0.4081192	1.0095037	1.0881205
0.6941097	0.3618967	0.6668727	0.6001568	0.7646290	0.3209048	0.2406837	0.7851800	0.6092320	1.1110238
1.0016977	0.3991494	0.7684998	0.3989956	0.8432550	0.3991761	0.1399901	0.2797004	1.1163605	0.4938378
