G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
1.0000000	0.2218464	0.9782874	0.9999516	0.0999340	0.8674464	0.1076519	0.9733538	1.0000000	0.6901446
1.0000000	0.6601062	0.9449726	0.8285023	0.4288963	0.6477718	0.4318317	0.5990744	0.5087780	0.9484742
1.0000000	0.8895288	0.9476770	0.5592613	0.6208807	0.7307370	0.6005122	0.3876101	0.9936017	1.0000000
1.0000000	0.2217800	0.9476689	0.9705833	0.2064347	0.8778276	0.1940614	0.9326059	0.7189469	1.0000000
1.0000000	0.3069576	0.5732533	0.9997378	0.0046606	0.5713705	0.4291720	0.9320122	1.0000000	1.0000000
1.0000000	0.1979519	0.9999983	0.9999599	0.1166417	0.9730624	0.0917179	0.6699729	1.0000000	0.8970263
1.0000000	0.6723420	0.9947486	0.9998412	0.4379081	0.6048836	0.4371735	0.5843751	0.8073184	1.0000000
0.9853198	0.1368094	1.0000000	0.9999733	0.1928856	0.7673958	0.1886908	0.7510533	0.8568780	1.0000000
1.0000000	0.4793550	0.9885913	0.7789606	0.3066250	0.4384270	0.4793364	0.7514218	1.0000000	0.9825330
1.0000000	0.1380899	0.9552391	0.9999730	0.2279698	0.9867328	0.0518596	0.9935006	0.9931745	0.5552347
