G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0001134	0.5120029	0.6847904	0.0645210	1.0961849	0.5449364	0.0000000	1.0586906	1.0723328	0.9412824
0.0016720	0.4771100	0.5809975	0.0465510	0.9540480	0.5133754	0.8564552	1.0029890	0.9458250	0.0000000
0.9400180	0.1836080	0.1307399	0.5479442	0.2225801	0.5122239	0.0000000	1.0003129	0.9897412	0.0000000
0.0012770	0.4621664	0.0000000	0.0602490	0.9874121	0.4548413	0.9824061	1.0601133	0.9613564	1.0882422
0.0039483	0.4844808	0.7990567	0.0025806	0.9585382	0.5417021	0.2859389	1.0388651	0.9449622	1.0145788
0.0000000	0.7026297	0.3470466	0.4893130	1.0132661	0.0000000	1.0003651	0.9335572	1.0272666	0.9736251
0.0000000	0.9371357	0.4106782	0.5261081	0.9800205	1.0141921	0.9169843	0.0000000	1.0185691	1.1519337
0.8685661	0.1645029	0.0000000	0.4721144	0.1946368	0.5047885	0.0000994	0.9857988	0.9999778	0.9885896
1.0073862	0.1339775	0.0000000	0.5298382	0.1894432	0.3815002	1.0241831	1.1002435	1.0976752	0.0012741
0.9634742	0.1377131	0.7566862	0.0000000	0.1386022	0.5308855	0.0000000	1.1161782	0.9632505	0.9960989
