G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
1.0000000	0.0000309	0.0002504	0.9999857	0.0547309	0.9994359	0.0126182	0.9999994	1.0000000	1.0000000
0.0002355	0.0031039	0.5789658	0.9999993	0.0000010	0.9989774	0.0131061	0.9999941	1.0000000	1.0000000
1.0000000	0.0000192	0.6831765	0.0001388	0.4399886	0.9994869	0.0125857	0.9999997	1.0000000	1.0000000
1.0000000	0.0000208	0.9833853	1.0000000	0.5921734	0.0002630	0.0125751	0.9999996	1.0000000	1.0000000
1.0000000	0.0002488	0.9833853	0.9999997	0.5921274	0.9997368	0.0002158	0.9999914	1.0000000	1.0000000
1.0000000	0.0002488	0.9833853	0.9999997	0.9585224	0.9987641	0.0131357	0.9999914	0.0000851	1.0000000
1.0000000	0.0114686	0.0000310	0.0000269	0.0547283	0.9985026	0.0139030	0.9999838	1.0000000	1.0000000
1.0000000	0.1113707	0.0000000	0.9168311	0.1659078	0.9781695	0.0835134	0.9869559	0.0000000	1.0000000
1.0000000	0.0029210	0.0368724	0.0000220	0.0000000	0.9995413	0.0126226	0.9999998	1.0000000	1.0000000
1.0000000	0.9248937	0.6858056	0.0002524	0.8175833	0.7672308	0.5889704	0.3580786	0.0000066	1.0000000
