G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4404709	0.7869638	0.4622463	0.1402417	0.0567099	0.0451355	0.0200019	0.4778137	0.1843048	0.7835968
0.6653637	0.3662367	0.4122052	0.1426020	0.0568849	0.0575510	0.0285344	0.4890381	0.3038842	0.7583228
0.7560443	0.7513671	0.2388819	0.3276611	0.0553295	0.0594229	0.0059444	0.5773762	0.1133196	0.6653539
0.6483523	0.6897638	0.4660598	0.0843797	0.0591743	0.0649179	0.0250340	0.5090429	0.3339800	0.7854558
0.7290343	0.7589296	0.5614967	0.1791154	0.0222138	0.0507160	0.0602846	0.4843049	0.2368766	0.6958298
0.2395574	0.6825309	0.5957980	0.1065033	0.0566847	0.0157818	0.0168350	0.6328759	0.7476896	0.7696626
0.5893839	0.6317124	0.5600919	0.1543601	0.0690148	0.0435588	0.0144754	0.6498606	0.3332658	0.7218826
0.3255818	0.6848436	0.4226204	0.1465549	0.0395895	0.0327813	0.0405056	0.3003013	0.5605440	0.7279986
0.7309958	0.7720010	0.4528832	0.1511952	0.0248075	0.0452238	0.0251180	0.6718496	0.3602373	0.6824089
0.6033888	0.5525516	0.1578270	0.5484765	0.0331840	0.0549526	0.0240892	0.4691505	0.2394450	0.3523895
