G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0875451	0.8878648	0.6016090	0.7409916	0.7832171	0.2580417	0.8767794	1.0986736	0.9675597
0.7511006	0.0000000	0.8531196	0.5865036	0.6532678	1.0209308	0.2444803	0.9546480	1.0263976	0.9663486
0.4268112	0.9252589	0.0028644	0.7293365	1.1141711	0.1961929	0.3622405	0.9596064	1.0051152	1.0446866
0.6235775	0.3657964	0.7601272	0.0000000	0.7701350	0.3608755	0.2811748	0.8399017	0.9879632	0.9429609
0.1569805	0.2800476	0.7488884	0.8006964	0.0000000	0.4000442	0.6606133	1.0313980	0.9990885	1.0159837
0.1787571	0.7935980	0.0332268	0.7665620	0.9318927	0.0000000	0.7304406	0.9333714	1.0519150	1.0226391
1.0331076	0.4322382	0.6547576	0.3379963	0.7197050	0.3543193	0.0005054	0.0700570	0.9802230	1.1190943
0.6545898	0.3289316	0.7562087	0.3766372	0.7404745	0.3193418	0.2988920	0.0004223	1.0962591	0.9962287
0.9317505	0.4976391	0.6827167	0.3566304	0.7579348	0.3386020	0.0415528	0.0790075	0.0000000	1.0083636
0.9002785	0.4160732	0.7194652	0.3105692	0.8823206	0.3837539	0.0274550	0.0838242	0.9731285	0.0000000
