G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5000000	0.1184467	0.9833853	0.9999758	0.2875591	0.9864622	0.0616107	0.9937165	1.0000000	1.0000000
1.0000000	0.1488576	0.9833853	0.9999728	0.2330823	0.9852558	0.0682209	0.9916778	1.0000000	1.0000000
1.0000000	0.1012780	0.4916925	0.9999131	0.1408699	0.9949477	0.0412031	0.9973644	1.0000000	1.0000000
1.0000000	0.3403297	0.9833817	0.4999599	0.2606621	0.8545923	0.2088533	0.9164660	1.0000000	1.0000000
1.0000000	0.1196136	0.9833852	0.9999783	0.1582188	0.9901885	0.0554560	0.9948288	1.0000000	1.0000000
1.0000000	0.1183407	0.9833851	0.9999662	0.1906713	0.4886522	0.0781316	0.9875604	1.0000000	1.0000000
1.0000000	0.1183407	0.9833851	0.9999662	0.1906713	0.9936863	0.0425998	0.9875604	1.0000000	1.0000000
1.0000000	0.1183407	0.9833851	0.9999662	0.1906713	0.9727850	0.0851569	0.4937802	1.0000000	1.0000000
1.0000000	0.2926966	0.9833853	0.9999326	0.2377001	0.9125750	0.1726560	0.9424622	0.5000000	1.0000000
1.0000000	0.1155472	0.9016899	0.9999589	0.1903096	0.9737951	0.0833476	0.9881306	1.0000000	0.5000000
