G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.8313120	0.2557357	0.9826420	0.0815407	1.0000000	0.9048607	0.4513301	1.0000000	0.6259020	0.9676027
0.3673636	0.2642663	0.5421273	0.2380913	1.0000000	0.9045410	0.5597241	1.0000000	0.7135785	0.6438340
0.3898743	0.2097092	0.8717961	0.2649367	0.6792954	0.9045166	0.7957582	0.7510705	0.9783237	0.9132305
0.6914939	0.1868113	0.8743823	0.2646238	1.0000000	0.9998520	0.3238262	0.4958445	0.8819897	1.0000000
0.8791988	0.2528814	0.7020668	0.1671408	0.7692362	0.9999613	0.2538857	0.5846583	0.9708219	1.0000000
0.7400932	0.2792506	0.9321217	0.1822633	1.0000000	0.9999819	0.2678257	0.7068329	0.6045249	0.9210890
0.8359969	0.2605087	0.7564157	0.2464144	1.0000000	0.9999928	0.2088572	1.0000000	0.5725458	1.0000000
0.8809890	0.2529312	0.9457630	0.2617912	0.7562083	0.9999912	0.3953589	1.0000000	0.9874051	1.0000000
0.7573667	0.2754539	0.9676107	0.2610530	1.0000000	0.9999885	0.4711007	1.0000000	0.8403666	1.0000000
0.6763464	0.2842414	0.9725803	0.2604700	1.0000000	0.9906475	0.8561412	0.9235161	0.9794969	1.0000000
