G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2901020	0.3979706	0.7012749	0.7055269	0.8107093	0.3544894	0.2823195	0.9229407	1.0000000	1.0000000
0.6552889	0.1631806	0.8243113	0.6338285	0.7011542	0.6508778	0.2367282	0.8531795	1.0000000	1.0000000
0.4953123	0.8217224	0.3082371	0.7889276	0.9900591	0.2441280	0.3338849	0.9529261	1.0000000	1.0000000
0.5688025	0.4086386	0.7016475	0.3591097	0.8098105	0.3519745	0.2822038	0.9222889	1.0000000	1.0000000
0.5639431	0.4085483	0.7016990	0.7053107	0.4126815	0.3519981	0.2881122	0.9244944	1.0000000	1.0000000
0.3106773	0.6341657	0.4387615	0.8006630	0.9606414	0.1370996	0.4781797	0.9901576	1.0000000	1.0000000
0.8578123	0.4087906	0.7035672	0.4788344	0.8060383	0.3525126	0.1408221	0.3865648	1.0000000	1.0000000
0.5705478	0.4071335	0.7026764	0.5781298	0.8082002	0.3525993	0.2817717	0.4672353	1.0000000	1.0000000
0.7388975	0.4069272	0.7041516	0.6362220	0.8057730	0.3536088	0.1962501	0.7301157	0.5000523	1.0000000
0.8665547	0.4077265	0.7044648	0.4622401	0.8050797	0.3534017	0.1359821	0.3561555	1.0000000	0.5000140
