G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.9565907	0.6973513	0.1932870	0.0572076	0.1040871	0.0263170	0.7965405	0.6003466	1.0054638
0.7373081	0.0000000	0.5633415	0.2133789	0.0974381	0.1024126	0.0248266	0.7555012	0.6011200	0.9694472
1.0294067	0.8699031	0.0000000	1.1261544	0.0945861	0.1326437	0.0380200	0.8028628	0.2466445	1.0570192
0.9193363	0.9416956	0.8061527	0.0008475	0.0899702	0.0954017	0.0290288	0.7324530	0.1915302	1.0512270
0.8207913	0.9179576	0.6379247	0.2197019	0.0015693	0.0819483	0.0347340	0.8459201	0.4751993	0.9927849
0.2398842	0.9453753	0.7015726	0.2096214	0.0586949	0.0003318	0.0312145	1.0910556	1.0242729	1.0218439
0.9641330	0.9623756	0.6607242	0.2122231	0.0551016	0.0564884	0.0002635	0.7271571	0.3114591	0.9949563
0.2331091	0.6058697	0.6823287	0.2238079	0.9450429	0.9996839	0.9608052	0.0000000	0.8235115	0.9610573
0.9816145	0.9883085	0.8207134	0.1980906	0.0789552	0.0999689	0.0381212	0.7744479	0.0000000	1.1399696
1.1075313	0.9109039	0.0423737	0.9388575	0.1013307	0.1458788	0.0290390	0.6966200	0.1955439	0.0000000
