G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4839370	0.9512538	0.6469280	0.1856807	0.0694162	0.0929709	0.0463956	0.7286465	0.2643462	0.9469709
1.0038162	0.4862820	0.5978471	0.1967358	0.0549126	0.0834631	0.0375978	0.7799313	0.2821565	1.1208638
0.9453461	1.0082785	0.3554691	0.4558101	0.0522823	0.0919607	0.0355831	0.7929304	0.2470290	0.8977491
0.8648719	0.9567692	0.5848099	0.1013142	0.0695474	0.0554715	0.0309155	0.7289667	0.4640842	0.9018637
1.0113624	0.9751040	0.6591785	0.2201656	0.0361811	0.0598239	0.0402597	0.7443375	0.3318409	0.9503046
0.4220889	1.0181736	0.7390743	0.1746471	0.0658985	0.0365318	0.0604362	0.8718631	0.9337358	1.2349931
0.8834154	0.9497255	0.6944907	0.2013150	0.0648982	0.0747625	0.0080732	0.7404524	0.4282063	0.9130263
0.5246576	0.9983524	0.6331719	0.2389963	0.0666182	0.0693230	0.0745101	0.4532640	0.6510567	0.9078808
0.9567167	0.9454236	0.7784942	0.1956945	0.0612518	0.0395403	0.0532490	0.9111529	0.2842837	1.0868080
0.7715740	0.9660392	0.2398687	0.6806860	0.0954944	0.0927831	0.0456908	0.7768354	0.4326914	0.5129373
