G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
1.0000000	0.2197612	0.9784966	0.9999508	0.0997203	0.8645887	0.1097901	0.9726599	1.0000000	0.6904020
1.0000000	0.6591072	0.9449906	0.8285433	0.4288988	0.6626794	0.4294520	0.6029821	0.5087820	0.9484833
1.0000000	0.8878580	0.9477162	0.5596995	0.6208980	0.7346040	0.5938890	0.3948087	0.9936020	1.0000000
1.0000000	0.2275776	0.9476743	0.9705874	0.2057290	0.8794894	0.1937599	0.9324517	0.7189480	1.0000000
1.0000000	0.3070002	0.5769273	0.9997568	0.0048415	0.5772474	0.4293976	0.9320057	1.0000000	1.0000000
1.0000000	0.2000901	0.9999926	0.9999604	0.1181290	0.9720585	0.0904574	0.6703810	1.0000000	0.8970499
1.0000000	0.6720417	0.9947444	0.9998420	0.4379068	0.6187349	0.4365324	0.5865265	0.8073208	1.0000000
0.9853198	0.1381689	1.0000000	0.9999717	0.1788951	0.7681812	0.1917154	0.7500742	0.8568780	1.0000000
1.0000000	0.4806064	0.9885909	0.7791402	0.3064828	0.4484110	0.4838737	0.7484977	1.0000000	0.9825437
1.0000000	0.1226428	0.9552391	0.9999691	0.1989298	0.9868593	0.0597036	0.9909666	0.9931745	0.5552347
