G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0368244	0.5852702	0.4151823	0.4612529	0.4568859	0.1846749	0.6052853	0.8341395	0.7066827
0.4749221	0.0000000	0.5819946	0.3637150	0.4224982	0.6620788	0.1926399	0.6491562	0.7475231	0.6534842
0.2555615	0.5834062	0.0068167	0.4441040	0.7603127	0.1021747	0.3140707	0.6465387	0.8079409	0.6998678
0.4166145	0.2171589	0.4323223	0.0000000	0.5117710	0.2366506	0.2224846	0.5633847	0.7130920	0.6275280
0.1411208	0.2458543	0.5048795	0.6310380	0.0000000	0.2787393	0.5270878	0.7968609	0.7278114	0.6854434
0.1083900	0.5119476	0.0299633	0.5413419	0.6312516	0.0000000	0.6125939	0.6434419	0.7568075	0.7511050
0.6401182	0.2709371	0.4033171	0.2408757	0.4686068	0.2688231	0.0001833	0.0491443	0.6627346	0.7959905
0.4754980	0.1781565	0.5703176	0.2565375	0.5157857	0.2575642	0.2047409	0.0001601	0.7578741	0.7289711
0.5907041	0.3635707	0.4710443	0.3233897	0.4728542	0.2095523	0.0204506	0.0935978	0.0000000	0.5359119
0.6054960	0.2784218	0.4945668	0.1617090	0.5414872	0.3210371	0.0167336	0.0446568	0.5760725	0.0000000
