G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0657296	0.4518536	0.0506819	0.7106020	0.3961223	0.0412882	0.5246768	0.6261736	0.4893930	0.5165076
0.3182707	0.2690409	0.4995842	0.4107405	0.7368118	0.2299163	0.2352565	0.5066459	0.5661239	0.6497840
0.3367903	0.3650916	0.6531959	0.2114059	0.5861318	0.1847998	0.2250400	0.6427296	0.6029528	0.5040291
0.6670424	0.3164009	0.4175276	0.1866176	0.3177009	0.2444341	0.0147402	0.1664732	0.5755269	0.7442218
0.5043758	0.3485943	0.4400797	0.4381355	0.5702903	0.2533260	0.1263684	0.2628360	0.6493877	0.7437725
0.4428255	0.1321452	0.6945646	0.4053704	0.3548699	0.3477876	0.1630779	0.4941006	0.6907533	0.5466467
0.2215285	0.1582164	0.4588273	0.6826677	0.4158091	0.1205733	0.3220801	0.8249894	0.6975445	0.6024946
0.3673414	0.2864879	0.5351299	0.0582275	0.4958748	0.2726027	0.0646116	0.0067893	0.4605368	0.5652667
0.1133942	0.3774311	0.4179829	0.6592120	0.6243962	0.1794846	0.3960124	0.5174649	0.8017701	0.6075648
0.3470895	0.5231406	0.3516327	0.7146858	0.5134863	0.0384855	0.2103418	0.8375210	0.4041318	0.7783531
