"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.9600595	0.1643796	0.4919991	0.9669829	0.1548236	0.4249594	0.7033029	1.0238344	1.0312848	1.0277464
2	0.9239798	0.1656088	0.6260979	1.0036200	0.1769361	0.4343433	0.8227662	1.0397038	1.0271211	0.9101976
4	0.9511450	0.1693218	0.6019079	0.9760371	0.1710820	0.4351782	0.8193752	1.0309111	1.0131648	0.9307283
6	0.9341298	0.1744466	0.5814458	0.9852010	0.1804595	0.4334406	0.8042443	1.0727788	0.9931882	0.9080285
8	0.9232424	0.1738990	0.5811267	0.9929327	0.1791795	0.4408676	0.7927643	1.0558491	0.9889294	0.9134435
10	0.9334276	0.1763594	0.5839667	1.0023399	0.1674925	0.4421417	0.7634630	1.0550148	0.9763747	0.9024347
12	0.9109944	0.1736146	0.5902395	0.9979602	0.1683877	0.4571694	0.7661779	1.0336787	0.9879834	0.8947869
14	0.9004074	0.1703628	0.5827418	0.9841381	0.1635389	0.4637815	0.7726364	1.0696078	1.0208506	0.9211638
16	0.9047803	0.1682796	0.5755394	0.9855069	0.1691854	0.4647207	0.7567050	1.0837034	1.0214497	0.9057154
18	0.9184431	0.1676276	0.5706638	0.9678511	0.1675762	0.4598750	0.7773771	1.0912669	1.0373304	0.9195131
20	0.9245616	0.1652141	0.5661677	0.9730541	0.1534842	0.4550291	0.7499607	1.0753602	1.0284074	0.9301333
22	0.9335459	0.1611605	0.5549272	0.9571730	0.1560796	0.4606048	0.7378409	1.0727014	1.0013195	0.9367993
24	0.9496535	0.1611854	0.5590867	0.9783525	0.1651018	0.4683672	0.7321284	1.0757014	1.0075491	0.9460511
26	0.9748451	0.1575285	0.5798322	0.9786023	0.1668311	0.4772468	0.7267821	1.0969955	1.0148840	0.9198425
28	0.9708773	0.1558732	0.5726291	0.9659801	0.1474387	0.4752697	0.7354783	1.0905050	1.0047623	0.9116882
30	0.9885069	0.1534410	0.5702350	0.9707043	0.1594370	0.4667793	0.7353140	1.0797856	0.9793916	0.9115257
32	0.9922871	0.1457495	0.5586670	1.0035216	0.1695838	0.4528317	0.7378971	1.0756097	0.9822766	0.9076426
34	0.9546865	0.1442509	0.5464257	0.9832005	0.1648431	0.4572276	0.7580126	1.0550246	1.0132108	0.9048284
36	0.9400945	0.1443202	0.5496755	0.9728114	0.1683439	0.4692301	0.7502248	1.0433245	1.0056553	0.8896154
38	0.9702959	0.1399760	0.5492711	0.9643949	0.1595546	0.4598015	0.7369558	1.0239172	0.9926626	0.8766016
40	0.9558602	0.1401979	0.5524694	0.9663210	0.1633454	0.4575966	0.7173428	1.0052672	1.0109586	0.8906507
42	0.9631351	0.1365739	0.5521661	0.9664055	0.1488179	0.4468636	0.7175896	1.0173343	1.0068168	0.9007371
44	0.9738728	0.1380153	0.5224853	0.9629752	0.1454358	0.4206070	0.7101123	1.0243965	1.0182936	0.9228555
46	0.9798658	0.1355103	0.5289749	0.9893361	0.1635163	0.4212527	0.7170813	1.0468916	1.0233213	0.9266001
48	0.9520293	0.1298246	0.5311674	0.9794369	0.1644484	0.4259318	0.7261326	1.0410417	1.0018535	0.9161491
50	0.9518360	0.1302647	0.5270542	0.9944709	0.1682833	0.4165867	0.7392794	1.0426914	1.0065502	0.9309569
52	0.9497048	0.1293391	0.5432584	0.9924868	0.1841486	0.4250447	0.7343923	1.0346305	1.0038493	0.9501909
54	0.9506360	0.1269090	0.5459308	0.9876274	0.1807775	0.4403253	0.7249066	1.0528124	0.9954855	0.9695325
56	0.9559730	0.1324761	0.5537394	0.9978492	0.1860726	0.4362700	0.7107382	1.0500913	1.0098091	0.9608579
58	0.9727610	0.1379176	0.5655596	1.0009469	0.1859054	0.4250116	0.7005890	1.0552535	1.0188423	0.9565828
60	0.9818295	0.1327901	0.5624165	0.9818668	0.1810198	0.4293154	0.6963114	1.0198969	1.0154674	0.9551068
62	0.9957334	0.1313758	0.5628362	0.9782376	0.1741509	0.4258340	0.6753491	1.0215944	1.0180553	0.9628977
64	1.0225176	0.1276100	0.5708383	0.9778522	0.1795132	0.4340561	0.6765951	1.0091617	1.0338838	0.9826056
66	1.0171482	0.1231928	0.5626509	0.9664519	0.1793513	0.4365821	0.6721827	0.9896676	1.0334405	0.9718485
68	1.0417320	0.1231531	0.5600756	0.9782948	0.1741471	0.4327859	0.6524193	0.9990352	1.0206050	0.9655719
70	1.0603899	0.1260120	0.5756647	0.9828778	0.1700766	0.4381358	0.6468105	0.9892357	1.0199881	0.9349659
72	1.0735112	0.1165334	0.5831373	0.9805621	0.1642235	0.4496703	0.6299259	0.9966823	1.0079739	0.9165213
74	1.0570521	0.1282242	0.5622637	0.9738464	0.1653184	0.4408971	0.6365630	0.9978851	1.0168146	0.9362386
76	1.0594829	0.1407475	0.5638639	0.9698916	0.1639025	0.4423270	0.6568899	0.9816661	1.0028063	0.9481015
78	1.0754400	0.1344563	0.5846303	0.9592142	0.1730135	0.4447360	0.6450401	0.9982758	0.9832336	0.9624515
80	1.1021079	0.1330679	0.5527510	0.9603696	0.1725881	0.4406678	0.6320599	0.9811669	0.9877655	0.9552114
82	1.1100521	0.1250678	0.5568735	0.9534830	0.1631876	0.4522248	0.6267637	0.9978763	0.9810043	0.9352344
84	1.1008850	0.1284925	0.5341228	0.9513673	0.1656133	0.4519958	0.6199793	1.0135301	0.9739713	0.9205470
86	1.1109266	0.1394966	0.5197139	0.9683053	0.1667566	0.4497534	0.6286330	1.0141560	0.9576667	0.9256981
88	1.1076262	0.1419725	0.5177470	0.9711529	0.1645520	0.4482838	0.6523962	0.9980785	0.9438518	0.9114808
90	1.0978307	0.1387327	0.5088799	0.9654269	0.1648129	0.4493981	0.6474693	0.9972519	0.9454581	0.9347335
92	1.0812912	0.1308811	0.5225439	0.9864383	0.1698903	0.4547985	0.6335855	0.9872553	0.9513449	0.9339475
94	1.0613694	0.1199953	0.5269192	0.9977279	0.1698876	0.4527614	0.6430347	0.9948146	0.9505680	0.9526586
96	1.0406922	0.1220673	0.5340355	1.0006035	0.1621024	0.4596951	0.6561138	0.9870448	0.9409945	0.9598276
98	1.0073347	0.1140657	0.5235816	0.9881176	0.1603425	0.4517419	0.6512230	0.9750853	0.9202788	0.9895803
100	1.0138613	0.1153847	0.5250789	1.0006288	0.1587977	0.4508928	0.6621552	0.9802124	0.9310076	1.0006134
102	0.9747247	0.1132804	0.5290382	0.9903243	0.1626204	0.4500403	0.6601519	0.9552377	0.9488935	0.9860302
104	0.9806281	0.1032757	0.5300996	0.9952664	0.1771993	0.4568737	0.6451428	0.9399011	0.9336735	0.9818259
106	0.9949189	0.1086595	0.5116741	0.9860870	0.1704439	0.4641140	0.6630821	0.9288777	0.9330479	0.9580566
108	1.0075100	0.1029953	0.4986178	0.9741135	0.1825439	0.4607378	0.6774989	0.9366401	0.9117419	0.9335543
110	1.0227786	0.1025078	0.4826179	0.9822247	0.1901931	0.4699395	0.6768799	0.9350895	0.9086332	0.9659462
112	0.9949187	0.0965388	0.4923862	0.9934797	0.1878732	0.4798148	0.6822123	0.9234796	0.9304267	0.9934050
114	1.0016118	0.0994968	0.4951409	1.0047815	0.1794782	0.4931118	0.6836715	0.9145692	0.9359678	1.0087051
116	0.9934085	0.1094669	0.5013217	0.9941778	0.1786107	0.5127436	0.6599745	0.9156665	0.9556339	0.9979600
118	0.9696118	0.1068913	0.4955529	0.9884786	0.1869876	0.5157801	0.6483556	0.9253121	0.9513185	1.0041083
120	0.9602915	0.1104489	0.5019000	0.9778074	0.1861121	0.5067100	0.6592755	0.9496779	0.9652486	0.9876950
122	0.9717192	0.1039037	0.5072297	0.9687545	0.1889121	0.4874789	0.6707407	0.9380235	0.9850403	1.0007324
124	0.9380951	0.1068263	0.5028669	0.9718056	0.1817916	0.4881937	0.6850642	0.9261370	0.9973432	1.0325939
126	0.9263671	0.1142698	0.4994056	0.9593270	0.1820118	0.4669612	0.6790569	0.9340877	0.9844317	1.0246494
128	0.9141324	0.1212419	0.4937219	0.9709222	0.1656103	0.4735393	0.6795059	0.9805809	0.9847843	1.0147084
130	0.9026145	0.1215254	0.4849943	0.9612437	0.1568882	0.4789074	0.7157088	0.9911883	0.9627730	0.9956716
132	0.8878042	0.1218840	0.4887312	0.9447812	0.1519390	0.4804368	0.7194316	0.9576984	0.9619191	1.0144722
134	0.9028861	0.1286975	0.4736065	0.9609480	0.1560123	0.4825440	0.7244722	0.9589510	0.9799078	1.0270086
136	0.9051743	0.1313208	0.4810458	0.9622945	0.1550398	0.4879684	0.7188110	0.9258111	0.9550230	1.0261706
138	0.9363310	0.1312000	0.4972613	0.9600173	0.1616520	0.4904214	0.7200964	0.9282804	0.9666832	1.0197197
140	0.9612651	0.1373020	0.4844927	0.9539178	0.1577302	0.4957984	0.7337270	0.9575019	0.9571344	1.0159916
142	0.9567714	0.1407850	0.4861209	0.9343176	0.1484941	0.4862900	0.7646426	0.9284627	0.9442340	1.0204123
144	0.9460501	0.1428065	0.5028273	0.9330006	0.1458222	0.4874402	0.7667345	0.9248093	0.9476828	1.0196328
146	0.9399505	0.1399969	0.4999005	0.9098677	0.1433248	0.4840101	0.7569135	0.9027023	0.9492533	1.0278582
148	0.9353276	0.1397298	0.4826081	0.8853148	0.1447302	0.4863987	0.7917083	0.9287013	0.9629864	1.0328881
150	0.9200540	0.1361094	0.4934952	0.8991569	0.1425807	0.4990789	0.8062402	0.9341068	0.9679846	1.0391243
152	0.8987876	0.1318659	0.4950788	0.9114713	0.1415255	0.5046851	0.7969454	0.9563856	0.9788719	1.0357038
154	0.9177401	0.1357537	0.4934330	0.9244527	0.1353658	0.5064888	0.8065576	0.9260221	1.0030836	1.0280625
156	0.9296468	0.1297455	0.4860781	0.9314657	0.1358516	0.5009845	0.8104302	0.9437327	1.0074379	1.0267993
