G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5011952	0.1393424	0.5287033	0.8737359	0.4905743	0.4685959	0.7261075	1.0000000	1.0000000	0.9976493
1.0000000	0.0717725	0.5291483	0.9500790	0.1737380	0.4686176	0.7273641	1.0000000	1.0000000	0.9976486
1.0000000	0.1393435	0.3296882	0.9262436	0.1737380	0.4686105	0.9595577	1.0000000	1.0000000	0.9976488
1.0000000	0.1393432	0.5599134	0.4899321	0.1737380	0.4686067	0.6750724	1.0000000	1.0000000	0.9976490
1.0000000	0.1393448	0.5301132	0.9500558	0.0889007	0.4686252	0.7283492	1.0000000	1.0000000	0.9976482
1.0000000	0.1393427	0.5257495	0.9498126	0.1737380	0.2425700	0.7283370	1.0000000	1.0000000	0.9976492
1.0000000	0.1393435	0.3452244	0.8588364	0.1737380	0.4686099	0.4670555	1.0000000	1.0000000	0.9976489
1.0000000	0.2721132	0.5256241	0.9497510	0.1737380	0.6379392	0.7290781	0.5017466	1.0000000	0.9976492
1.0000000	0.1393428	0.5237005	0.9491292	0.1737380	0.4686016	0.7296476	1.0000000	0.5160860	0.9766376
1.0000000	0.1393432	0.4513633	0.8703061	0.1737380	0.4686072	0.8404355	1.0000000	1.0000000	0.5078544
