G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9204328	0.1857080	0.5001699	0.8856856	0.1976834	0.5245980	0.7572168	0.7943356	0.4916730	0.9007906
1.0000000	0.0629598	0.4245733	0.9449556	0.1737380	0.4203044	0.6194723	1.0000000	0.8119139	0.9244379
1.0000000	0.1393433	0.2272339	0.9361293	0.1737380	0.3199161	0.9851926	1.0000000	1.0000000	0.9272856
0.8097329	0.0019089	0.5609985	0.8743573	0.2449334	0.5276748	0.6212776	0.7639928	0.7946352	0.9950150
0.8781348	0.0002589	0.5184214	0.9491222	0.1523871	0.4685943	0.7472036	1.0000000	1.0000000	0.9260563
0.9077026	0.0217568	0.5658752	0.8788755	0.1211086	0.3547220	0.6185035	1.0000000	0.8975271	0.9252364
1.0000000	0.0177959	0.3159175	0.9555850	0.1536200	0.4685981	0.9745734	1.0000000	1.0000000	0.9263460
1.0000000	0.2530411	0.4877545	0.9756927	0.1737380	0.6099644	0.6851409	0.5586979	1.0000000	0.9978905
1.0000000	0.1307684	0.5228568	0.9971512	0.1040157	0.3918297	0.7346811	1.0000000	0.5852647	0.9864508
0.8407179	0.1511839	0.3713660	0.9194805	0.1090518	0.3921951	0.5967358	0.9373549	0.9830150	0.9976264
