"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.9448741	0.9421567	0.6608046	0.2061521	0.0687784	0.0761576	0.0293737	0.7777247	0.2918796	1.0000000
2	0.9449775	0.9422136	0.6692053	0.2061504	0.0687767	0.0761464	0.0274138	0.7777983	0.2920762	1.0000000
4	0.9450715	0.9422762	0.6771018	0.2061396	0.0687750	0.0761355	0.0255952	0.7778693	0.2922709	1.0000000
6	0.9451566	0.9423506	0.6845245	0.2061124	0.0687734	0.0761250	0.0239076	0.7779379	0.2924638	1.0000000
8	0.9452330	0.9424416	0.6915018	0.2060631	0.0687719	0.0761149	0.0223416	0.7780040	0.2926547	1.0000000
10	0.9453013	0.9425528	0.6980603	0.2059879	0.0687704	0.0761051	0.0208885	0.7780679	0.2928435	1.0000000
12	0.9453618	0.9426866	0.7042252	0.2058840	0.0687689	0.0760957	0.0195402	0.7781295	0.2930303	1.0000000
14	0.9454148	0.9428450	0.7100201	0.2057500	0.0687675	0.0760865	0.0182890	0.7781890	0.2932149	1.0000000
16	0.9454607	0.9430290	0.7154673	0.2055853	0.0687661	0.0760777	0.0171279	0.7782464	0.2933973	1.0000000
18	0.9454999	0.9432393	0.7205876	0.2053901	0.0687648	0.0760692	0.0160506	0.7783019	0.2935774	1.0000000
20	0.9455327	0.9434759	0.7254006	0.2051653	0.0687635	0.0760610	0.0150508	0.7783553	0.2937552	1.0000000
22	0.9455594	0.9437387	0.7299248	0.2049122	0.0687623	0.0760531	0.0141231	0.7784070	0.2939307	1.0000000
24	0.9455803	0.9440271	0.7341775	0.2046324	0.0687611	0.0760455	0.0132623	0.7784568	0.2941039	1.0000000
26	0.9455957	0.9443403	0.7381749	0.2043279	0.0687599	0.0760381	0.0124634	0.7785049	0.2942747	1.0000000
28	0.9456059	0.9446774	0.7419325	0.2040007	0.0687588	0.0760310	0.0117222	0.7785513	0.2944430	1.0000000
30	0.9456111	0.9450373	0.7454645	0.2036530	0.0687577	0.0760241	0.0110343	0.7785961	0.2946090	1.0000000
32	0.9456117	0.9454187	0.7487846	0.2032870	0.0687567	0.0760175	0.0103960	0.7786394	0.2947725	1.0000000
34	0.9456078	0.9458204	0.7519054	0.2029051	0.0687556	0.0760111	0.0098036	0.7786811	0.2949335	1.0000000
36	0.9455997	0.9462408	0.7548390	0.2025092	0.0687547	0.0760049	0.0092540	0.7787214	0.2950921	1.0000000
38	0.9455876	0.9466788	0.7575965	0.2021017	0.0687537	0.0759989	0.0087439	0.7787603	0.2952483	1.0000000
40	0.9455719	0.9471327	0.7601885	0.2016845	0.0687528	0.0759931	0.0082706	0.7787979	0.2954019	1.0000000
42	0.9455525	0.9476011	0.7626250	0.2012596	0.0687519	0.0759876	0.0078313	0.7788341	0.2955531	1.0000000
44	0.9455299	0.9480827	0.7649153	0.2008287	0.0687510	0.0759822	0.0074237	0.7788691	0.2957019	1.0000000
46	0.9455042	0.9485760	0.7670681	0.2003936	0.0687502	0.0759770	0.0070455	0.7789028	0.2958482	1.0000000
48	0.9454755	0.9490795	0.7690917	0.1999559	0.0687493	0.0759720	0.0066944	0.7789354	0.2959920	1.0000000
50	0.9454441	0.9495919	0.7709938	0.1995170	0.0687486	0.0759672	0.0063687	0.7789669	0.2961334	1.0000000
52	0.9454101	0.9501118	0.7727819	0.1990784	0.0687478	0.0759625	0.0060664	0.7789973	0.2962723	1.0000000
54	0.9453737	0.9506380	0.7744626	0.1986411	0.0687471	0.0759580	0.0057859	0.7790266	0.2964089	1.0000000
56	0.9453350	0.9511693	0.7760424	0.1982064	0.0687463	0.0759536	0.0055256	0.7790549	0.2965430	1.0000000
58	0.9452943	0.9517043	0.7775275	0.1977752	0.0687457	0.0759494	0.0052840	0.7790822	0.2966747	1.0000000
60	0.9452516	0.9522420	0.7789234	0.1973485	0.0687450	0.0759453	0.0050598	0.7791086	0.2968041	1.0000000
62	0.9452072	0.9527813	0.7802355	0.1969270	0.0687443	0.0759414	0.0048517	0.7791340	0.2969311	1.0000000
64	0.9451610	0.9533211	0.7814689	0.1965114	0.0687437	0.0759376	0.0046587	0.7791586	0.2970558	1.0000000
66	0.9451134	0.9538605	0.7826283	0.1961024	0.0687431	0.0759340	0.0044795	0.7791823	0.2971781	1.0000000
68	0.9450643	0.9543985	0.7837181	0.1957006	0.0687425	0.0759304	0.0043132	0.7792052	0.2972982	1.0000000
70	0.9450139	0.9549342	0.7847425	0.1953063	0.0687420	0.0759270	0.0041589	0.7792273	0.2974160	1.0000000
72	0.9449623	0.9554669	0.7857055	0.1949201	0.0687414	0.0759237	0.0040156	0.7792487	0.2975316	1.0000000
74	0.9449097	0.9559958	0.7866106	0.1945421	0.0687409	0.0759206	0.0038827	0.7792693	0.2976449	1.0000000
76	0.9448561	0.9565201	0.7874614	0.1941728	0.0687404	0.0759175	0.0037594	0.7792891	0.2977561	1.0000000
78	0.9448016	0.9570392	0.7882612	0.1938122	0.0687399	0.0759145	0.0036449	0.7793083	0.2978651	1.0000000
80	0.9447464	0.9575526	0.7890130	0.1934607	0.0687394	0.0759116	0.0035386	0.7793269	0.2979719	1.0000000
82	0.9446905	0.9580596	0.7897196	0.1931182	0.0687390	0.0759089	0.0034400	0.7793448	0.2980766	1.0000000
