G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0921489	0.0000060	0.8093522	0.9999993	0.8409552	0.2272350	0.8370439	1.0000000	1.0000000
0.6906943	0.0000006	0.0000060	0.7936600	0.9999993	0.9999656	0.2220109	0.8059033	1.0000000	1.0000000
0.9999998	0.0000006	0.8969965	0.2109243	0.6171969	0.9999656	0.0000004	0.0529619	1.0000000	1.0000000
0.6892436	0.0000006	0.8969965	0.3046072	0.6171969	0.9999656	0.2229023	0.0000019	1.0000000	1.0000000
0.9999998	0.9747367	0.0000060	0.4196085	0.9999993	0.2277790	0.0000004	0.0529619	1.0000000	1.0000000
0.4593908	0.9070556	0.0000060	0.4522177	0.9999993	0.2321612	0.3513758	0.0000019	1.0000000	1.0000000
0.0962830	0.3829355	0.0272658	0.9121793	0.0000001	0.0000000	0.9793467	0.9996201	1.0000000	1.0000000
0.3561168	0.3935627	0.7058276	0.7497134	0.0000269	0.3585668	0.4275760	0.9852375	0.0000443	1.0000000
0.2090110	0.3637041	0.7121575	0.7879754	0.0000039	0.3740355	0.6076142	0.9968790	1.0000000	0.0000051
0.6425080	0.9447839	0.0272658	0.7712612	0.9999972	0.0000000	0.2458638	0.8640409	0.0000002	1.0000000
