G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.5593542	0.6364244	0.0591236	1.0206412	0.4839079	0.0000000	1.0713342	1.0658098	0.9031074
0.0000000	0.5395287	0.5222697	0.0685135	0.9518778	0.5200613	0.7747063	1.0128551	0.9486317	0.0000000
0.9879618	0.1730664	0.1067196	0.5773840	0.2135710	0.4993395	0.0000000	1.0267354	1.0317392	0.0000000
0.0000000	0.4823861	0.0000000	0.0762949	0.9895649	0.4673140	1.0106605	0.9826201	1.0114379	0.9968269
0.0010120	0.3975245	0.8290195	0.0000000	0.9939150	0.5321302	0.2981021	1.0500167	0.9970418	1.0185845
0.0000000	0.7343390	0.3860201	0.5139697	1.0134561	0.0000000	1.0215911	1.0172840	0.9720476	0.8871626
0.0000000	0.9711455	0.3549918	0.5973123	1.0031864	0.9983922	0.9472132	0.0000000	0.9506720	1.0655243
0.9422984	0.1737962	0.0000000	0.5969081	0.1960645	0.5214715	0.0000000	1.0661965	0.9717660	0.9685186
1.0076515	0.0998188	0.0000000	0.5811361	0.1600743	0.4475378	1.0311593	1.0324712	0.9799370	0.0000000
0.9127130	0.1460254	0.7876626	0.0000000	0.1610490	0.5148661	0.0000000	1.0991468	0.9922834	1.0091384
