G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1650140	0.6033209	0.2176537	0.8775036	0.7429770	0.0662035	0.7091881	0.9766948	0.7229839	1.0000000
0.5022907	0.4681465	0.6739998	0.7830606	0.8245855	0.3346478	0.3245425	0.9012246	0.8747531	0.8200239
0.3244180	0.5503908	0.7792159	0.3147679	0.7204759	0.2943079	0.4620431	0.9351904	0.7570392	0.8781401
0.9887074	0.4413167	0.6680819	0.3381954	0.5895686	0.3369176	0.0410138	0.1985970	0.7603778	1.0000000
0.6098000	0.4601890	0.6540868	0.7062665	0.8025074	0.3143723	0.1763731	0.5641357	1.0000000	1.0000000
0.7602092	0.2010067	0.8705510	0.5710212	0.4814060	0.5705144	0.1859056	0.7454305	1.0000000	0.7883357
0.2805939	0.2065864	0.8379279	0.8574997	0.5382219	0.3661964	0.4968838	0.9957169	0.9134140	1.0000000
0.5473347	0.3732616	0.7654117	0.1238829	0.7296730	0.3749643	0.0575625	0.0105033	0.6619911	0.9620987
0.2318647	0.5610016	0.6272779	0.7685109	0.8578752	0.2812900	0.5093232	0.9929813	1.0000000	1.0000000
0.4069727	0.8834528	0.4892348	0.9824209	0.7736059	0.1051306	0.3923945	0.9777979	0.5167471	1.0000000
