G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2248635	0.4330291	0.1898027	0.2136284	0.0186599	0.0330375	0.0125880	0.7436877	0.6002778	0.4123984
0.0980297	0.5871845	0.5908150	0.0477867	0.0018208	0.0211670	0.0100146	0.6813061	0.7590487	0.7689969
0.8440273	0.6532823	0.4391695	0.1949061	0.0521658	0.0669931	0.0006970	0.5482256	0.1283612	0.5645037
0.2181194	0.4555461	0.0315660	0.5260959	0.3444457	0.5415367	0.0732736	0.1463750	0.6258986	0.2044790
0.6575225	0.3680315	0.5174679	0.1717113	0.0198352	0.0074020	0.0043638	0.7079770	0.4188280	0.5132212
0.2193981	0.2749471	0.4595402	0.1296654	0.0002978	0.0013872	0.0126248	0.6666499	0.6703159	0.7374963
0.3433909	0.4612851	0.5705593	0.0553363	0.1048594	0.4020838	0.0730019	0.1644203	0.5794810	0.7253253
0.4382415	0.6769143	0.4889882	0.1139061	0.0021191	0.0414203	0.0364861	0.6246615	0.5531948	0.6324789
0.1850830	0.5353915	0.3563690	0.1787102	0.1252866	0.5318017	0.2271691	0.1579502	0.7385690	0.5267501
0.5858912	0.5365858	0.3108631	0.2815519	0.1369719	0.2776264	0.0407558	0.2273784	0.4904237	0.5465235
