G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3184761	0.1567105	0.7215155	0.6541657	0.1306270	0.7384749	0.0855775	0.6594643	0.6558361	0.6593184
0.6661972	0.1432063	0.7848656	0.6535276	0.1347309	0.6465326	0.0602919	0.7464342	0.6958251	0.7019230
0.6300029	0.0698976	0.3319101	0.6542859	0.0973450	0.6919279	0.0556184	0.6399198	0.5518841	0.6567350
0.7599717	0.3452507	0.7092547	0.3202656	0.0959946	0.6883070	0.1356756	0.6819987	0.6140769	0.6780248
0.6388039	0.1254393	0.7448642	0.7326626	0.1126750	0.5916937	0.0608198	0.6931433	0.7071109	0.6422613
0.6585603	0.1090237	0.6902705	0.7567495	0.1488119	0.3606833	0.0449443	0.6259021	0.6795010	0.8026590
0.6197695	0.1615664	0.5363592	0.7146762	0.1494597	0.5926395	0.0224914	0.7672060	0.6619883	0.5279203
0.6400886	0.1824229	0.6063642	0.8032400	0.1008382	0.6899526	0.0918905	0.3629699	0.6362375	0.7803638
0.5837761	0.2297546	0.6301355	0.5953779	0.1780436	0.7487874	0.0738203	0.6618460	0.3177056	0.7004067
0.6788646	0.0717383	0.6189795	0.6250666	0.0782486	0.7112380	0.0644384	0.6406783	0.6254289	0.3276867
