G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1845023	0.2876499	0.4659302	0.3893003	0.4536321	0.2310995	0.1935382	0.6399269	0.6827798	0.6006536
0.5388662	0.1478675	0.5470442	0.4178218	0.4403139	0.5347349	0.1453569	0.4382512	0.6638367	0.7518245
0.3799695	0.5104509	0.2637799	0.5994175	0.7017570	0.1547693	0.2110416	0.6813877	0.5633902	0.6726195
0.4078914	0.4298111	0.3683429	0.2427903	0.4893823	0.2328575	0.1911627	0.7694787	0.6347047	0.6987994
0.2744650	0.2777772	0.3458217	0.6058111	0.3114194	0.2105890	0.2927857	0.6694021	0.8173234	0.6630718
0.2452444	0.4006184	0.3547151	0.6163626	0.7252313	0.1178416	0.2782854	0.5660958	0.7870451	0.6937878
0.4658802	0.2676150	0.4921791	0.3549675	0.4853800	0.3055032	0.1247278	0.5238259	0.6117017	0.6733662
0.3993716	0.1972891	0.5224405	0.4208762	0.6254889	0.2131339	0.1655497	0.2978514	0.7237591	0.7614196
0.4434866	0.3097371	0.4618953	0.4851623	0.5099898	0.2230840	0.1528763	0.5060282	0.4004608	0.8575557
0.6933016	0.3475468	0.5092718	0.2555407	0.6136524	0.3306220	0.1085356	0.1637233	0.8483980	0.3415841
