G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4812943	0.1357496	0.5644285	0.8921634	0.4952525	0.4996580	0.7491655	1.0377533	1.1787337	1.0214175
1.0419138	0.0647701	0.6449136	0.9014074	0.1326961	0.4810122	0.6958802	0.9049408	1.0523564	0.8777868
1.0587975	0.1654606	0.3456810	1.0164796	0.1875860	0.4905461	0.9250234	0.9291372	1.0381954	0.9915443
0.9475732	0.1310213	0.5605894	0.4964339	0.2080624	0.4777763	0.7289757	1.0758873	0.9426537	1.0100084
0.9711841	0.1518612	0.4803818	1.0084580	0.1040408	0.4764679	0.6886594	1.0869118	1.0193653	0.9851645
0.9901353	0.1682586	0.4719643	0.9009297	0.1199366	0.2803626	0.7256109	0.9445204	1.0209461	0.9889597
1.1765317	0.1135129	0.3933481	0.8754829	0.1420060	0.4742228	0.4324811	1.0172287	1.0299268	1.0296329
1.0048252	0.3480725	0.5147663	1.0073142	0.1840940	0.6021225	0.7685761	0.4857373	0.9050708	0.9235891
1.0853000	0.1276487	0.5452328	0.9744714	0.2216055	0.4216459	0.8767219	1.0946211	0.4404661	0.8425553
1.0280255	0.1391909	0.4162790	0.8264382	0.1887290	0.4302072	0.9148724	0.9739337	1.0515863	0.4888124
