G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000003	0.0930622	0.8624198	0.6144963	0.6684166	0.8368743	0.2280710	0.8350036	1.0000000	1.0000000
0.6880528	0.0003229	0.8944379	0.5843024	0.6220515	0.9989730	0.2230495	0.8109766	1.0000000	1.0000000
0.4644393	0.9113183	0.0002896	0.7981508	0.9999949	0.2323482	0.3493270	0.9634256	1.0000000	1.0000000
0.5726161	0.4045220	0.7042759	0.0001964	0.8059141	0.3544582	0.2810729	0.9197013	1.0000000	1.0000000
0.1289523	0.3151026	0.7280816	0.8212158	0.0000027	0.4117350	0.8164472	0.9991291	1.0000000	1.0000000
0.1552509	0.5848824	0.0283113	0.8508331	0.9999849	0.0000065	0.7296625	0.9986089	1.0000000	1.0000000
0.9998842	0.4102127	0.7030576	0.2939952	0.8063845	0.3516894	0.0001785	0.0543840	1.0000000	1.0000000
0.5733494	0.4035832	0.7050269	0.4141838	0.8051184	0.3552861	0.2807238	0.0002174	1.0000000	1.0000000
0.9931859	0.4091723	0.7038660	0.2983471	0.8055574	0.3525283	0.0324272	0.0552228	0.0000042	1.0000000
0.9788966	0.4090947	0.7038730	0.3066724	0.8055587	0.3525638	0.0554687	0.0630544	1.0000000	0.0000413
