G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3543759	0.1332335	0.3535928	0.5934482	0.3428881	0.3740753	0.5555972	0.7426870	0.7508499	0.7557685
0.6887659	0.0256951	0.4557143	0.6500424	0.0800466	0.3585821	0.5353767	0.4798104	0.7886896	0.6099776
0.8691124	0.1372029	0.1862067	0.6795524	0.1201038	0.2874814	0.6164920	0.6778727	0.6848686	0.6511946
0.6746552	0.0534972	0.3646643	0.3429179	0.1170843	0.3153632	0.5374466	0.8242802	0.6815648	0.6050599
0.6200262	0.1254103	0.3083245	0.7224996	0.0729193	0.3360303	0.5406455	0.8467522	0.7870195	0.6304155
0.7896362	0.1421734	0.3809152	0.5885409	0.0831151	0.2128030	0.4830204	0.6046399	0.7356493	0.6461102
0.7966476	0.0951796	0.3516243	0.5865824	0.1416982	0.2919281	0.2838469	0.6568509	0.7100537	0.6534143
0.6962771	0.2125549	0.4236692	0.6528438	0.1706941	0.3506235	0.5581209	0.3230118	0.5972437	0.6533599
0.8693783	0.0915822	0.3480714	0.6788962	0.1703897	0.2539492	0.5241236	0.7158720	0.2950901	0.6462914
0.7191134	0.0889743	0.2852646	0.5883331	0.1158661	0.3208204	0.5941850	0.6360096	0.6878907	0.2912086
