G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1033932	0.3749861	0.1348808	0.5930703	0.5259026	0.0511684	0.5839476	0.6384535	0.5348955	0.6887314
0.3748120	0.3453266	0.4143029	0.5563369	0.7468348	0.2086955	0.1739339	0.7310788	0.6146463	0.5466954
0.2968435	0.3342463	0.7327352	0.2332394	0.5975102	0.2456306	0.2731995	0.7230058	0.4405940	0.6810425
0.7231919	0.3212039	0.4253512	0.1705055	0.3688676	0.1521377	0.0148992	0.1834815	0.5352471	0.6507174
0.4454786	0.2857267	0.4042087	0.5671392	0.4795316	0.1942130	0.1311603	0.3610464	0.8142834	0.6563401
0.5459261	0.1225704	0.5284850	0.3600793	0.3123168	0.4425836	0.1077778	0.5168338	0.8115434	0.4869084
0.2025314	0.1209147	0.6629199	0.4906310	0.3613206	0.2132732	0.3714169	0.7347238	0.6222908	0.7420591
0.4619224	0.2445255	0.5329599	0.0979374	0.5337385	0.2448847	0.0285037	0.0063934	0.5287399	0.5727610
0.1764786	0.4222582	0.4146921	0.6223650	0.5961255	0.1697135	0.3896034	0.6306340	0.6966202	0.7073017
0.3560420	0.6057320	0.3369219	0.5741967	0.4642862	0.0603070	0.2473618	0.6669449	0.4033094	0.8024877
