"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.4485590	0.2712562	0.6400628	0.4742194	0.6422774	0.2218543	0.2012390	0.6801084	0.7438105	0.5839285
2	0.3787701	0.2927679	0.5396723	0.5260039	0.5034673	0.1870785	0.2057092	0.6789743	0.7389696	0.7752524
4	0.3644709	0.2345145	0.5371629	0.6270796	0.4667364	0.2561376	0.1475599	0.7335732	0.6350240	0.6972758
6	0.4203896	0.2424003	0.5316724	0.5374821	0.5973737	0.2756993	0.1202085	0.6442181	0.6794604	0.6064283
8	0.3601841	0.2595161	0.5523716	0.4635133	0.5716203	0.2206320	0.1839724	0.6641073	0.7525648	0.5568433
10	0.3593436	0.3076761	0.4710146	0.5278961	0.5556376	0.2288455	0.1883832	0.7194722	0.7147184	0.6539153
12	0.3884832	0.2853154	0.4525741	0.4738094	0.5269991	0.2472196	0.1551796	0.6020434	0.8059900	0.6678512
14	0.4117522	0.3854876	0.4615639	0.5446763	0.5709898	0.2604814	0.1713592	0.6974646	0.7201136	0.6952549
16	0.3687136	0.2561344	0.4271795	0.5015475	0.4824949	0.2132252	0.1121230	0.7071975	0.8110322	0.7228946
18	0.3366923	0.3099692	0.4366838	0.4872422	0.6290162	0.2251109	0.1270405	0.6529967	0.7549119	0.7570171
20	0.4368583	0.3250538	0.4986238	0.4845861	0.5391372	0.2368165	0.1347874	0.5711107	0.7907894	0.6595163
22	0.3817999	0.2572355	0.4484412	0.4274433	0.5379085	0.2708768	0.1091796	0.5870807	0.6152983	0.6265115
24	0.3708893	0.3024627	0.4499247	0.5754195	0.6051779	0.2984436	0.1362636	0.5405504	0.6717518	0.6850096
26	0.3434066	0.2128816	0.4591990	0.4586696	0.5081131	0.2793474	0.1274651	0.7103952	0.6930511	0.7264248
28	0.4138780	0.2495873	0.3879666	0.4345223	0.5300540	0.2709925	0.1631028	0.6415733	0.6470072	0.7428821
30	0.4712761	0.3150930	0.4243863	0.4517793	0.5946490	0.2648651	0.1811909	0.5522426	0.5592901	0.6707984
32	0.3389622	0.2392573	0.4214095	0.4016302	0.5426258	0.2289247	0.1068441	0.6647657	0.6870383	0.6594943
34	0.3603276	0.3089768	0.4415322	0.4634042	0.6138540	0.2471918	0.1802507	0.5622209	0.7056827	0.6858944
36	0.3004542	0.3142827	0.4890657	0.3982805	0.5495611	0.2599135	0.1931834	0.5950265	0.6811562	0.6969571
38	0.4369825	0.3204329	0.6094214	0.5914589	0.5505445	0.2843645	0.1317706	0.5739564	0.7370903	0.7053032
40	0.3647885	0.2486613	0.4803595	0.4665492	0.5444011	0.1949915	0.1755873	0.5894782	0.6151063	0.6349014
42	0.4631409	0.2930627	0.5257897	0.4636015	0.4893080	0.2197358	0.1179494	0.5582393	0.7448968	0.7044267
44	0.3796675	0.2794889	0.4697020	0.4381931	0.5357440	0.2144571	0.2287901	0.6058409	0.6877498	0.5553911
46	0.3935192	0.2840414	0.5246315	0.3815070	0.5312192	0.2525823	0.1221069	0.5523624	0.8634951	0.5898589
48	0.4400331	0.3186130	0.5699929	0.5030674	0.5336917	0.2647937	0.1868719	0.6341367	0.7284743	0.5767180
50	0.3677682	0.3309229	0.4801182	0.3915901	0.5445558	0.2879325	0.1612116	0.5786114	0.7464272	0.6319923
52	0.2798843	0.2386885	0.5569053	0.3530503	0.4670130	0.2799548	0.1812428	0.5622870	0.6932223	0.6922102
54	0.3477821	0.3820646	0.4559539	0.3859033	0.5662604	0.2177786	0.1939165	0.6000213	0.7454215	0.6450139
56	0.3730970	0.2350332	0.4523937	0.5020037	0.5567737	0.2504021	0.1958201	0.6041490	0.6398646	0.6180331
58	0.3188090	0.2810503	0.5254026	0.4685253	0.5101531	0.2250392	0.1681436	0.6948634	0.6257010	0.6230401
60	0.3064660	0.2672532	0.4816445	0.4363225	0.5506262	0.2381853	0.1420831	0.5886956	0.8287047	0.6387254
62	0.3157145	0.3065999	0.5167730	0.3822628	0.5078398	0.2008200	0.2022170	0.6042010	0.6310579	0.6961821
64	0.2924160	0.2409870	0.5450876	0.4549705	0.4470823	0.2760730	0.1512988	0.6156020	0.7879410	0.6584265
66	0.3184508	0.2803374	0.5353606	0.4257041	0.5128186	0.2265290	0.2052494	0.6446052	0.7274159	0.6354402
