G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3084467	0.4984660	0.4736473	0.3401550	0.9773299	0.9802906	0.5451392	0.9701543	0.8602529	1.0385307
0.5770075	0.1406239	0.9429944	0.2973360	0.9839671	0.9676837	0.5330601	0.9960376	0.9368382	1.0111337
0.7040800	0.3137638	0.4951786	0.3942382	0.9936005	1.0423385	0.4452637	1.0589608	1.0442289	0.9561615
0.5015728	0.3350931	1.0080901	0.1361276	1.0375589	1.0203404	0.5350752	1.0714066	0.9260983	1.0535585
0.6754505	0.3254754	0.8767904	0.2664039	0.5085879	1.0520049	0.5223322	1.0230318	1.0250426	0.9686517
0.4258916	0.4153570	0.7630474	0.2723889	0.9940763	0.4995268	0.8741714	1.0951648	0.9126223	1.0192822
0.8275691	0.2814004	0.9978207	0.2866527	1.0361086	1.0189766	0.3052332	0.9243639	0.9778845	1.0769751
0.8600142	0.2936484	0.8111342	0.2769307	0.9544937	0.9764818	0.2983950	0.5272593	0.9828322	0.9420539
0.7053669	0.2720933	0.9854120	0.2750564	1.0250637	1.0703130	0.4911816	0.9592118	0.4717101	1.0070811
0.7076347	0.2838687	0.9960514	0.2372273	1.0197233	0.9326076	0.4398046	0.9466929	0.8378924	0.4880445
