G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.8102944	0.2925534	0.9182206	0.0860050	1.0799322	0.8864205	0.4754904	1.0710684	0.5647122	1.0187513
0.4034170	0.2433190	0.5393831	0.2182847	1.0120131	0.9361592	0.5439700	1.0840986	0.7066839	0.6121515
0.4680727	0.1873696	0.9013526	0.3026164	0.7246500	0.8897064	0.7519904	0.7907046	1.0553020	0.8852404
0.6914247	0.1540315	0.9011139	0.2483065	1.0803256	1.0466592	0.3539264	0.4598408	0.8288162	1.0235583
0.8683910	0.2455975	0.6891196	0.1653281	0.7801349	1.0227593	0.2427714	0.6308121	0.9699640	1.0982309
0.7082266	0.2598800	0.9176041	0.1678223	1.0497415	0.9263940	0.2144933	0.6348640	0.5632513	0.8926610
0.8399527	0.2191768	0.6940361	0.2710329	0.9862008	1.1019141	0.2086389	0.9114387	0.5676284	0.9202054
0.8702699	0.2163080	0.9428887	0.2507914	0.7279366	1.0052893	0.3997524	0.9689211	0.9831314	1.0746818
0.7134043	0.2613226	0.9998024	0.2935773	1.0689108	0.9764217	0.4949401	1.0719623	0.8126159	0.9631889
0.7361448	0.2831238	1.0489065	0.2752584	1.0413271	0.9922018	0.8286075	0.9728492	0.9664013	0.9474471
