G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.7140787	0.1155609	0.3355463	0.7022176	0.1736264	0.2730403	0.4527895	0.5296347	0.4265981	0.5627235
0.6946029	0.0536777	0.2597471	0.6074094	0.1816514	0.2474278	0.4231366	0.8121596	0.7063401	0.5356599
0.6150707	0.0873017	0.1238304	0.6349257	0.0933140	0.2109655	0.7912805	0.6349695	0.7702267	0.5743210
0.5328428	0.0086154	0.3616914	0.6299192	0.1860936	0.3372488	0.3570435	0.5443721	0.5161969	0.7769644
0.5668317	0.0002961	0.3828332	0.6961922	0.1086328	0.2960450	0.5015631	0.6835666	0.6960356	0.6915708
0.6195852	0.0138003	0.4181457	0.6596886	0.0842708	0.3038397	0.4709989	0.6497309	0.5471585	0.6558426
0.5843322	0.0105524	0.1833615	0.6299581	0.0980478	0.2960072	0.7561286	0.7377241	0.7383351	0.6817326
0.6886514	0.1691619	0.3820699	0.6489529	0.1429350	0.4581897	0.5229107	0.3965116	0.7291795	0.7342987
0.5466924	0.1095808	0.3641613	0.6655378	0.0675804	0.3332349	0.5176022	0.6387738	0.3657225	0.6426905
0.6176616	0.1045414	0.2951506	0.6165351	0.0576092	0.2116600	0.3593054	0.6189557	0.7738142	0.7277950
