G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9048478	0.0000000	0.0000000	0.9263461	0.0819493	1.0194508	0.0288497	1.0317367	1.0761091	1.0842265
0.0027179	0.0062402	0.6016141	0.9727294	0.0000000	1.0232734	0.0089061	1.0354873	0.9809613	1.0046482
1.0647524	0.0000000	0.5986795	0.0000000	0.2949889	0.9974203	0.0169801	1.0268598	1.0130255	0.9738039
1.0213561	0.0000000	0.9271446	1.0404208	0.6288541	0.0023645	0.0140505	1.0632005	1.0390670	0.9619876
1.0276832	0.0000000	0.9110685	1.0499700	0.5892936	1.0428980	0.0000000	1.0325421	1.0043830	1.0317136
1.1500589	0.0000000	0.9802331	1.1248219	0.9355861	1.0064738	0.0102899	0.9890115	0.0000000	0.9096410
0.9625232	0.0308354	0.0000000	0.0004516	0.0634305	1.0710180	0.0150645	1.0515220	0.9582455	1.0598331
1.1455293	0.2633227	0.0000000	1.0444316	0.1294853	1.0697587	0.0637619	0.9654047	0.0000000	0.9953739
1.0908241	0.0090107	0.0596878	0.0000000	0.0000000	1.0105450	0.0221039	0.9528619	1.0273484	0.9802936
0.8897636	1.0199158	0.6440422	0.0000000	0.8368257	0.7292797	0.6288753	0.3447465	0.0000000	0.9758890
