G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1330208	0.5651480	0.1729496	0.8857009	0.7687859	0.0782371	0.7268972	0.9565102	0.7310097	1.0056587
0.5759544	0.5437813	0.6954068	0.7507217	0.9827441	0.3659437	0.3004598	0.9091528	0.8423642	0.7867465
0.4706376	0.4884425	0.8259619	0.3406204	0.7892492	0.3337102	0.4666664	0.9225464	0.7803348	0.9333761
1.0486183	0.4560438	0.6127266	0.3287061	0.5512927	0.2886740	0.0228599	0.2091117	0.8227904	1.0662781
0.6246893	0.4260276	0.6734752	0.6618586	0.7359213	0.3320270	0.2246666	0.5173999	1.1408072	1.0106130
0.7223552	0.1403838	0.9216748	0.5480049	0.4170126	0.6010341	0.1691234	0.6901343	1.1101265	0.7890000
0.3127848	0.2162054	0.7723366	0.8360692	0.5033710	0.2808783	0.5464897	1.0364382	0.9385881	1.0208791
0.5565684	0.3646550	0.7846402	0.1380014	0.7785764	0.3368642	0.0470214	0.0082923	0.7560138	0.9184650
0.2237041	0.5458083	0.6387812	0.7989372	0.9437507	0.2461237	0.5352351	0.9154318	0.9668079	1.0465534
0.4791827	0.9005112	0.4848486	0.8894770	0.7423297	0.1114546	0.3507905	0.9812762	0.5767583	1.0524601
