G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0001107	0.3631729	0.5753694	0.0533045	0.7649859	0.4026136	0.0000000	0.7366639	0.6688019	0.6907763
0.0009317	0.3697696	0.4398572	0.0219630	0.7032521	0.3682655	0.6106544	0.7790874	0.5475922	0.0000000
0.6414256	0.1000702	0.0717672	0.4422375	0.1738829	0.3445082	0.0000000	0.6383464	0.7377428	0.0000000
0.0003857	0.3075557	0.0000000	0.0614090	0.6343680	0.3029434	0.6978523	0.7396659	0.6833647	0.7946711
0.0022347	0.3826422	0.5562953	0.0010035	0.6958981	0.4227734	0.1984109	0.6573635	0.5494059	0.6193264
0.0000000	0.4974084	0.2520123	0.3227327	0.7001662	0.0000000	0.7148970	0.6251387	0.7426298	0.6786988
0.0000000	0.6927915	0.2949253	0.3832670	0.6556357	0.6455394	0.6452233	0.0000000	0.7183904	0.7495878
0.5649437	0.1082850	0.0000000	0.2538077	0.1315706	0.2970849	0.0000440	0.6630491	0.7509959	0.6905488
0.6696152	0.1046737	0.0000000	0.3407749	0.0976146	0.3159748	0.7821220	0.8218781	0.8099254	0.0008071
0.7326628	0.1208344	0.4966796	0.0000000	0.1143912	0.3305180	0.0000000	0.7192200	0.7528283	0.6247355
