G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1632622	0.5923085	0.2115981	0.8788615	0.7434040	0.0672090	0.7112197	0.9767751	0.7229839	1.0000000
0.4953402	0.4835109	0.6682232	0.7867533	0.8278760	0.3265584	0.3197715	0.9021048	0.8703435	0.8027615
0.3188980	0.5500261	0.7756409	0.3137000	0.7186426	0.2913308	0.4641950	0.9366043	0.7565837	0.8770460
0.9892256	0.4441536	0.6661975	0.3330915	0.5902946	0.3354336	0.0412003	0.1959393	0.7603633	1.0000000
0.6111936	0.4677090	0.6494904	0.6996208	0.8050063	0.3107844	0.1774655	0.5522683	1.0000000	1.0000000
0.7650250	0.1942126	0.8765500	0.5644410	0.4773965	0.5846999	0.1840199	0.7329621	1.0000000	0.7883186
0.2831390	0.2015127	0.8437073	0.8562786	0.5344312	0.3753842	0.4937445	0.9955685	0.9134140	1.0000000
0.5474852	0.3717461	0.7665444	0.1235496	0.7287810	0.3761240	0.0572615	0.0100759	0.6619909	0.9620984
0.2277609	0.5657006	0.6192448	0.7706524	0.8629677	0.2787444	0.5127897	0.9937714	1.0000000	1.0000000
0.3999334	0.8894700	0.4827987	0.9832204	0.7766321	0.1042340	0.3963289	0.9799849	0.5167451	1.0000000
