YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
0.0	0.0	0.0	0.0	0.0	-0.06442233268171549	0.0	0.0	0.0	0.0
0.6493601404803312	0.0	-0.12890145969397104	0.26435836981748523	0.0	-0.0601056800223887	0.0	0.0	0.0	-0.6640655430965126
0.0	0.0	-0.37695351843542135	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.049131807589965826	0.0	-0.7803202006034553	-0.6657091628294438	-0.35388771584257483	-0.8878121224697679	-0.13925285637378693	-0.6700670991558582
0.0	0.0	0.0	0.0	0.0	-0.5169787656050175	-0.4300064812414348	0.0	0.0	0.0
0.30880696528800494	0.0	0.009890650214565033	0.0	0.0	0.0	0.0	0.0	0.0	-0.6977901826612651
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9965347934048623	0.0	-0.7552276069764048
0.42595820307940907	-0.1001165471971035	0.0	0.0	0.0	0.0	-0.9888793739955872	-0.013885250547900796	-0.9747771699912846	-0.023543578572571278
0.0	0.0	0.39329825649217987	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.11183268344029784	0.0	0.0	0.0	0.0	0.0	-0.8114550730679184	0.0	-0.2295529250986874
