YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
-0.22853506146930158	-0.020558312069624662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.4819774506613612	0.0	0.3483183908320669	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.6897483247609196	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.5583736263215542	0.0	0.0	0.0	0.0	0.0	-0.5893243558239192	0.0	-0.30564977740868926
0.0	-0.6873569472227246	0.0	0.0	0.01993416409018204	0.0	0.0	-0.7847273722290993	0.1857274044028836	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44511223581651027	0.0
-0.04025213560089469	0.0	0.0	0.2571462377251445	0.0	0.0	0.0	0.0	0.5811369328017699	0.0
0.0	-0.6120810916181654	0.0	0.0	0.37925017435113656	0.0	-0.9471640828996897	0.0	0.09158832763353164	0.0
0.0	0.0	0.3492155990607742	0.0	0.0	-0.3262903264258057	-0.8866455093957484	0.0	0.4029030173275041	0.0
-0.7009870824404061	-0.01824845583178103	0.0	0.0	0.0	-0.17084105778485537	-0.6138033058959991	-0.07513695047236979	0.617675791001262	0.0
